base	roc_auc	ap	lower_half_auc	lowest_quartile_auc	knownness_spearman	objective	columns	weight_mode	l2
phylo_aug_core	0.7869756007295989	0.6901074252937109	0.7264015051297881	0.6333783783783784	0.42130044206928924	1.2209112872779726	['T_eff_norm', 'H_phylogenetic_augmented_specialization_norm', 'A_eff_norm', 'coherence_score', 'backbone_purity_norm', 'assignment_confidence_norm', 'mash_neighbor_distance_train_norm', 'replicon_architecture_norm', 'clinical_context_fraction_norm', 'ecology_context_diversity_norm', 'A_recurrence_norm']	source_balanced+class_balanced	5.0
phylo_aug_core	0.7867200648532431	0.6900214141611619	0.7262251227327513	0.6331756756756757	0.4209590207464949	1.2205881566771364	['T_eff_norm', 'H_phylogenetic_augmented_specialization_norm', 'A_eff_norm', 'coherence_score', 'backbone_purity_norm', 'assignment_confidence_norm', 'mash_neighbor_distance_train_norm', 'replicon_architecture_norm', 'clinical_context_fraction_norm', 'ecology_context_diversity_norm', 'A_recurrence_norm']	source_balanced+class_balanced	4.0
phylo_aug_core	0.7864601231859155	0.6899677957246926	0.7262251227327513	0.6331756756756757	0.42035156181030375	1.2204800797438566	['T_eff_norm', 'H_phylogenetic_augmented_specialization_norm', 'A_eff_norm', 'coherence_score', 'backbone_purity_norm', 'assignment_confidence_norm', 'mash_neighbor_distance_train_norm', 'replicon_architecture_norm', 'clinical_context_fraction_norm', 'ecology_context_diversity_norm', 'A_recurrence_norm']	source_balanced+class_balanced	3.0
phylo_aug_core	0.7865702679602069	0.6916119176199194	0.723888055972014	0.6317567567567568	0.42457702205303954	1.2180773725776923	['T_eff_norm', 'H_phylogenetic_augmented_specialization_norm', 'A_eff_norm', 'coherence_score', 'backbone_purity_norm', 'assignment_confidence_norm', 'mash_neighbor_distance_train_norm', 'replicon_architecture_norm', 'clinical_context_fraction_norm', 'ecology_context_diversity_norm', 'A_recurrence_norm']	source_balanced	5.0
phylo_aug_core	0.7863808189484258	0.691449179798195	0.7238292618396684	0.6315540540540541	0.42383196348108587	1.2179623940463626	['T_eff_norm', 'H_phylogenetic_augmented_specialization_norm', 'A_eff_norm', 'coherence_score', 'backbone_purity_norm', 'assignment_confidence_norm', 'mash_neighbor_distance_train_norm', 'replicon_architecture_norm', 'clinical_context_fraction_norm', 'ecology_context_diversity_norm', 'A_recurrence_norm']	source_balanced	4.0
phylo_aug_core	0.7862310220553896	0.6916751822338659	0.7237557691742365	0.6314189189189189	0.4233531172863671	1.217845775458294	['T_eff_norm', 'H_phylogenetic_augmented_specialization_norm', 'A_eff_norm', 'coherence_score', 'backbone_purity_norm', 'assignment_confidence_norm', 'mash_neighbor_distance_train_norm', 'replicon_architecture_norm', 'clinical_context_fraction_norm', 'ecology_context_diversity_norm', 'A_recurrence_norm']	source_balanced	3.0
natural_core	0.8022328548644339	0.715176387521303	0.7337360731399006	0.6386486486486487	0.524262459714653	1.2153667574266276	['T_eff_norm', 'H_specialization_norm', 'A_eff_norm', 'coherence_score', 'backbone_purity_norm', 'assignment_confidence_norm', 'mash_neighbor_distance_train_norm', 'replicon_architecture_norm', 'clinical_context_fraction_norm', 'A_recurrence_norm', 'pmlst_coherence_norm']	source_balanced+class_balanced	5.0
natural_core	0.802179985372774	0.7151267414678242	0.7337948672722462	0.6385135135135135	0.5242065688945435	1.2152876277755054	['T_eff_norm', 'H_specialization_norm', 'A_eff_norm', 'coherence_score', 'backbone_purity_norm', 'assignment_confidence_norm', 'mash_neighbor_distance_train_norm', 'replicon_architecture_norm', 'clinical_context_fraction_norm', 'A_recurrence_norm', 'pmlst_coherence_norm']	source_balanced+class_balanced	4.0
