candidate	weight_mode	l2	roc_auc	ap	lower_half_auc	q1_auc	source_holdout_auc	knownness_spearman	objective	n_features	columns
kr_plus_external	source_balanced+class_balanced	5.0	0.8025919268286236	0.7134110691149984	0.7282167739659582	0.6309797297297297	0.7193232722772525	0.5326801639032599	1.2271959397514163	13	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|clinical_context_fraction_norm|A_recurrence_norm|pmlst_coherence_norm|ecology_context_diversity_norm|H_external_host_range_norm
eco_external	source_balanced+class_balanced	5.0	0.8025919268286236	0.7134110691149984	0.7282167739659582	0.6309797297297297	0.7193232722772525	0.5326801639032599	1.2271959397514163	13	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|clinical_context_fraction_norm|A_recurrence_norm|pmlst_coherence_norm|ecology_context_diversity_norm|H_external_host_range_norm
knownness_robust_base	source_balanced+class_balanced+knownness_balanced	3.0	0.8056187052261492	0.7145866436033378	0.7257621189405298	0.6353716216216216	0.7151872415533278	0.5523768610822011	1.227173890213434	12	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|clinical_context_fraction_norm|A_recurrence_norm|pmlst_coherence_norm|ecology_context_diversity_norm
kr_plus_evenness	source_balanced+class_balanced	3.0	0.8008207988580189	0.6922174905657983	0.7362127759649587	0.6418581081081081	0.7082793884265692	0.5381911056991938	1.2271291982705388	13	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|clinical_context_fraction_norm|A_recurrence_norm|pmlst_coherence_norm|ecology_context_diversity_norm|host_taxon_evenness_norm
clinical_pathogenic	source_balanced+class_balanced+knownness_balanced	4.0	0.8051737203380123	0.7114759143405426	0.724218772966458	0.6357094594594594	0.7185132624332459	0.5548341277569799	1.226703801275653	13	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|clinical_context_fraction_norm|pathogenic_context_fraction_norm|A_recurrence_norm|pmlst_coherence_norm|ecology_context_diversity_norm
knownness_robust_base	source_balanced+class_balanced+knownness_balanced	4.0	0.8052309956206438	0.7143813448227748	0.7244098538965811	0.6360472972972973	0.7161867236224616	0.5544511559132539	1.2264666172639793	12	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|clinical_context_fraction_norm|A_recurrence_norm|pmlst_coherence_norm|ecology_context_diversity_norm
clinical_pathogenic	source_balanced+class_balanced+knownness_balanced	3.0	0.8054380677963114	0.7114661269267056	0.7254828468118881	0.6351689189189189	0.7130314705252516	0.5527653882946866	1.2263911531333496	13	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|clinical_context_fraction_norm|pathogenic_context_fraction_norm|A_recurrence_norm|pmlst_coherence_norm|ecology_context_diversity_norm
knownness_robust_base	source_balanced+class_balanced+knownness_balanced	5.0	0.8047551701957052	0.7141760676308935	0.7230575888526325	0.6361824324324324	0.7205621438187774	0.5556015783572192	1.2263491726988707	12	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|clinical_context_fraction_norm|A_recurrence_norm|pmlst_coherence_norm|ecology_context_diversity_norm
kr_plus_pathogenic	source_balanced+class_balanced+knownness_balanced	4.0	0.8051737203380123	0.7114759143405426	0.724218772966458	0.6357094594594594	0.7162616451443151	0.5548364115716741	1.2262532037601035	13	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|clinical_context_fraction_norm|A_recurrence_norm|pmlst_coherence_norm|ecology_context_diversity_norm|pathogenic_context_fraction_norm
kr_plus_pathogenic	source_balanced+class_balanced+knownness_balanced	5.0	0.8047551701957052	0.7113208782997383	0.7230869859188053	0.6360472972972973	0.720345658676919	0.5561247846608426	1.226224883006889	13	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|clinical_context_fraction_norm|A_recurrence_norm|pmlst_coherence_norm|ecology_context_diversity_norm|pathogenic_context_fraction_norm
clinical_pathogenic	source_balanced+class_balanced+knownness_balanced	5.0	0.8047551701957052	0.7113208782997383	0.7230869859188053	0.6360472972972973	0.7203416247922882	0.5561270615888655	1.2262238029986	13	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|clinical_context_fraction_norm|pathogenic_context_fraction_norm|A_recurrence_norm|pmlst_coherence_norm|ecology_context_diversity_norm
kr_plus_evenness	source_balanced+class_balanced+knownness_balanced	4.0	0.8044555764096328	0.6938898648419096	0.728099185701267	0.637331081081081	0.7166964124157325	0.5638218835186992	1.2260322047971317	13	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|clinical_context_fraction_norm|A_recurrence_norm|pmlst_coherence_norm|ecology_context_diversity_norm|host_taxon_evenness_norm
kr_plus_evenness	source_balanced+class_balanced+knownness_balanced	5.0	0.8044864169464344	0.6943795473143279	0.7273054649146016	0.6369932432432432	0.7177379556173089	0.5653064878497204	1.225787517650959	13	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|clinical_context_fraction_norm|A_recurrence_norm|pmlst_coherence_norm|ecology_context_diversity_norm|host_taxon_evenness_norm
kr_plus_evenness	source_balanced+class_balanced+knownness_balanced	3.0	0.8045745327658674	0.6942903058668465	0.7289957962195373	0.6375337837837838	0.711827770971635	0.5619282708527463	1.2257141900804827	13	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|clinical_context_fraction_norm|A_recurrence_norm|pmlst_coherence_norm|ecology_context_diversity_norm|host_taxon_evenness_norm
kr_plus_pathogenic	source_balanced+class_balanced+knownness_balanced	3.0	0.8054380677963114	0.7114661269267056	0.7254828468118881	0.6351689189189189	0.7094476441615745	0.5527699455999978	1.225673840983977	13	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|clinical_context_fraction_norm|A_recurrence_norm|pmlst_coherence_norm|ecology_context_diversity_norm|pathogenic_context_fraction_norm
eco_external	source_balanced+class_balanced+knownness_balanced	3.0	0.8053763867227083	0.7151026338084334	0.7258944057383073	0.6346959459459459	0.7071156355360335	0.5519153082015223	1.2252771877564135	13	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|clinical_context_fraction_norm|A_recurrence_norm|pmlst_coherence_norm|ecology_context_diversity_norm|H_external_host_range_norm
kr_plus_external	source_balanced+class_balanced+knownness_balanced	3.0	0.8053763867227083	0.7151026338084334	0.7258944057383073	0.6346959459459459	0.7071156355360335	0.5519153082015223	1.2252771877564135	13	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|clinical_context_fraction_norm|A_recurrence_norm|pmlst_coherence_norm|ecology_context_diversity_norm|H_external_host_range_norm
kr_plus_external	source_balanced+class_balanced	4.0	0.8022835214606078	0.7130168962653707	0.7278640091718847	0.6305067567567567	0.7109095870331359	0.5323986294130897	1.225038157440581	13	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|clinical_context_fraction_norm|A_recurrence_norm|pmlst_coherence_norm|ecology_context_diversity_norm|H_external_host_range_norm
eco_external	source_balanced+class_balanced	4.0	0.8022835214606078	0.7130168962653707	0.7278640091718847	0.6305067567567567	0.7109095870331359	0.5323986294130897	1.225038157440581	13	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|clinical_context_fraction_norm|A_recurrence_norm|pmlst_coherence_norm|ecology_context_diversity_norm|H_external_host_range_norm
kr_plus_external	source_balanced+class_balanced+knownness_balanced	4.0	0.8051560971741256	0.714858947541034	0.7246303318928771	0.6353716216216216	0.7082013854650671	0.5533016564028473	1.2248635993909849	13	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|clinical_context_fraction_norm|A_recurrence_norm|pmlst_coherence_norm|ecology_context_diversity_norm|H_external_host_range_norm
eco_external	source_balanced+class_balanced+knownness_balanced	4.0	0.8051560971741256	0.714858947541034	0.7246303318928771	0.6353716216216216	0.7082013854650671	0.5533016564028473	1.2248635993909849	13	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|clinical_context_fraction_norm|A_recurrence_norm|pmlst_coherence_norm|ecology_context_diversity_norm|H_external_host_range_norm
kr_plus_external	source_balanced+class_balanced	3.0	0.802039000061681	0.7127525499499572	0.7275185936443543	0.6302364864864864	0.7116350056524186	0.5323363631140179	1.224788513009086	13	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|clinical_context_fraction_norm|A_recurrence_norm|pmlst_coherence_norm|ecology_context_diversity_norm|H_external_host_range_norm
eco_external	source_balanced+class_balanced	3.0	0.802039000061681	0.7127525499499572	0.7275185936443543	0.6302364864864864	0.7116350056524186	0.5323363631140179	1.224788513009086	13	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|clinical_context_fraction_norm|A_recurrence_norm|pmlst_coherence_norm|ecology_context_diversity_norm|H_external_host_range_norm
eco_external_evenness	source_balanced+class_balanced+knownness_balanced	3.0	0.8045657211839241	0.6948757030614431	0.7294073551459564	0.635777027027027	0.705866052619784	0.5613144751580491	1.2243588066381073	14	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|clinical_context_fraction_norm|A_recurrence_norm|pmlst_coherence_norm|ecology_context_diversity_norm|H_external_host_range_norm|host_taxon_evenness_norm
kr_plus_external_evenness	source_balanced+class_balanced+knownness_balanced	3.0	0.8045657211839241	0.6948757030614431	0.7294073551459564	0.635777027027027	0.705866052619784	0.5613144751580491	1.2243588066381073	14	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|clinical_context_fraction_norm|A_recurrence_norm|pmlst_coherence_norm|ecology_context_diversity_norm|H_external_host_range_norm|host_taxon_evenness_norm
eco_external	source_balanced+class_balanced+knownness_balanced	5.0	0.8047860107325068	0.7150018994381416	0.7233956551136197	0.6351689189189189	0.7079544428342106	0.5539569555081721	1.2239545449562381	13	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|clinical_context_fraction_norm|A_recurrence_norm|pmlst_coherence_norm|ecology_context_diversity_norm|H_external_host_range_norm
kr_plus_external	source_balanced+class_balanced+knownness_balanced	5.0	0.8047860107325068	0.7150018994381416	0.7233956551136197	0.6351689189189189	0.7079544428342106	0.5539569555081721	1.2239545449562381	13	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|clinical_context_fraction_norm|A_recurrence_norm|pmlst_coherence_norm|ecology_context_diversity_norm|H_external_host_range_norm
phylo_swap	source_balanced+class_balanced	5.0	0.7974173253324169	0.7124980352335436	0.7270335420525031	0.6356418918918919	0.7073167861061725	0.5014786806161827	1.2239416818738387	12	T_eff_norm|H_phylogenetic_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|clinical_context_fraction_norm|A_recurrence_norm|pmlst_coherence_norm|ecology_context_diversity_norm
phylo_dual	source_balanced+class_balanced+knownness_balanced	3.0	0.8051693145470407	0.7174676550538012	0.7256739277420113	0.6344932432432432	0.7072982186166266	0.5608916352441039	1.2239227890123257	13	T_eff_norm|H_specialization_norm|H_phylogenetic_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|clinical_context_fraction_norm|A_recurrence_norm|pmlst_coherence_norm|ecology_context_diversity_norm
eco_external_evenness	source_balanced+class_balanced+knownness_balanced	4.0	0.8043608519037423	0.6949186321813827	0.7277537701737367	0.6346959459459459	0.7089194916309345	0.562614671227633	1.2238963099239235	14	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|clinical_context_fraction_norm|A_recurrence_norm|pmlst_coherence_norm|ecology_context_diversity_norm|H_external_host_range_norm|host_taxon_evenness_norm
kr_plus_external_evenness	source_balanced+class_balanced+knownness_balanced	4.0	0.8043608519037423	0.6949186321813827	0.7277537701737367	0.6346959459459459	0.7089194916309345	0.562614671227633	1.2238963099239235	14	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|clinical_context_fraction_norm|A_recurrence_norm|pmlst_coherence_norm|ecology_context_diversity_norm|H_external_host_range_norm|host_taxon_evenness_norm
kr_plus_external_evenness	source_balanced+class_balanced+knownness_balanced	5.0	0.8044137213954021	0.6956617129022492	0.7264309021959608	0.6350337837837838	0.7098803571398928	0.5633276272501786	1.2237265049689043	14	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|clinical_context_fraction_norm|A_recurrence_norm|pmlst_coherence_norm|ecology_context_diversity_norm|H_external_host_range_norm|host_taxon_evenness_norm
eco_external_evenness	source_balanced+class_balanced+knownness_balanced	5.0	0.8044137213954021	0.6956617129022492	0.7264309021959608	0.6350337837837838	0.7098803571398928	0.5633276272501786	1.2237265049689043	14	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|clinical_context_fraction_norm|A_recurrence_norm|pmlst_coherence_norm|ecology_context_diversity_norm|H_external_host_range_norm|host_taxon_evenness_norm
eco_external_evenness	source_balanced+class_balanced	4.0	0.7990254390370704	0.6904100845565452	0.7314431019784225	0.6359121621621622	0.7087295213953588	0.5381953846677632	1.2228032601819698	14	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|clinical_context_fraction_norm|A_recurrence_norm|pmlst_coherence_norm|ecology_context_diversity_norm|H_external_host_range_norm|host_taxon_evenness_norm
kr_plus_external_evenness	source_balanced+class_balanced	4.0	0.7990254390370704	0.6904100845565452	0.7314431019784225	0.6359121621621622	0.7087295213953588	0.5381953846677632	1.2228032601819698	14	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|clinical_context_fraction_norm|A_recurrence_norm|pmlst_coherence_norm|ecology_context_diversity_norm|H_external_host_range_norm|host_taxon_evenness_norm
phylo_dual	source_balanced+class_balanced+knownness_balanced	4.0	0.804770590464106	0.717401357044486	0.724035041302878	0.6341554054054054	0.7083968856916618	0.5654616226858981	1.2226361663520753	13	T_eff_norm|H_specialization_norm|H_phylogenetic_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|clinical_context_fraction_norm|A_recurrence_norm|pmlst_coherence_norm|ecology_context_diversity_norm
phylo_swap	source_balanced+class_balanced	4.0	0.7972851516032673	0.7123649853594274	0.7268277625892936	0.6351689189189189	0.7017782479826427	0.5012657829967272	1.2225710198007604	12	T_eff_norm|H_phylogenetic_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|clinical_context_fraction_norm|A_recurrence_norm|pmlst_coherence_norm|ecology_context_diversity_norm
kr_plus_external_evenness	source_balanced+class_balanced	5.0	0.799309612554742	0.690750496935827	0.7316415321750889	0.63625	0.705683108481616	0.5386895750361339	1.222545944899256	14	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|clinical_context_fraction_norm|A_recurrence_norm|pmlst_coherence_norm|ecology_context_diversity_norm|H_external_host_range_norm|host_taxon_evenness_norm
eco_external_evenness	source_balanced+class_balanced	5.0	0.799309612554742	0.690750496935827	0.7316415321750889	0.63625	0.705683108481616	0.5386895750361339	1.222545944899256	14	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|clinical_context_fraction_norm|A_recurrence_norm|pmlst_coherence_norm|ecology_context_diversity_norm|H_external_host_range_norm|host_taxon_evenness_norm
eco_external_evenness	source_balanced+class_balanced	3.0	0.7987765118471719	0.6903738988119252	0.7314063556457066	0.6353040540540541	0.7064453757239827	0.5376295327894199	1.222032760561761	14	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|clinical_context_fraction_norm|A_recurrence_norm|pmlst_coherence_norm|ecology_context_diversity_norm|H_external_host_range_norm|host_taxon_evenness_norm
kr_plus_external_evenness	source_balanced+class_balanced	3.0	0.7987765118471719	0.6903738988119252	0.7314063556457066	0.6353040540540541	0.7064453757239827	0.5376295327894199	1.222032760561761	14	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|clinical_context_fraction_norm|A_recurrence_norm|pmlst_coherence_norm|ecology_context_diversity_norm|H_external_host_range_norm|host_taxon_evenness_norm
phylo_dual	source_balanced+class_balanced+knownness_balanced	5.0	0.8043894895450581	0.7171496201943725	0.7232192727165829	0.6338851351351351	0.7102576851312341	0.5683267430834706	1.22198462624329	13	T_eff_norm|H_specialization_norm|H_phylogenetic_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|clinical_context_fraction_norm|A_recurrence_norm|pmlst_coherence_norm|ecology_context_diversity_norm
phylo_aug_swap	source_balanced+class_balanced+knownness_balanced	3.0	0.7889163516526122	0.6960080031431727	0.7200590881030073	0.6394256756756757	0.7050534738718819	0.4325168332912993	1.2219278879980697	12	T_eff_norm|H_phylogenetic_augmented_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|clinical_context_fraction_norm|A_recurrence_norm|pmlst_coherence_norm|ecology_context_diversity_norm
phylo_swap	source_balanced+class_balanced+knownness_balanced	3.0	0.80022381418136	0.7133565170277204	0.7226533791927565	0.6363851351351352	0.7024356342246061	0.5246386140642296	1.2218273481234276	12	T_eff_norm|H_phylogenetic_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|clinical_context_fraction_norm|A_recurrence_norm|pmlst_coherence_norm|ecology_context_diversity_norm
phylo_aug_swap	source_balanced+class_balanced	5.0	0.7857794284807952	0.6945870285235004	0.724439250962754	0.6347635135135136	0.7106312033426461	0.4200285912500913	1.2217867161908422	12	T_eff_norm|H_phylogenetic_augmented_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|clinical_context_fraction_norm|A_recurrence_norm|pmlst_coherence_norm|ecology_context_diversity_norm
phylo_aug_swap	source_balanced+class_balanced+knownness_balanced	4.0	0.7884801783464185	0.696271095364063	0.7181923744010348	0.6391554054054054	0.7078334096949354	0.4322455956888977	1.2214661822041293	12	T_eff_norm|H_phylogenetic_augmented_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|clinical_context_fraction_norm|A_recurrence_norm|pmlst_coherence_norm|ecology_context_diversity_norm
phylo_aug_swap	source_balanced+class_balanced	4.0	0.7855965881554715	0.6945782711778486	0.7243437104976923	0.6346283783783784	0.709488012058493	0.4195991306624327	1.2213710837126615	12	T_eff_norm|H_phylogenetic_augmented_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|clinical_context_fraction_norm|A_recurrence_norm|pmlst_coherence_norm|ecology_context_diversity_norm
phylo_swap	source_balanced+class_balanced+knownness_balanced	5.0	0.7998647422171703	0.7127160579529004	0.7200443895699209	0.635777027027027	0.7079813042727636	0.5275491138669708	1.2213238316840682	12	T_eff_norm|H_phylogenetic_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|clinical_context_fraction_norm|A_recurrence_norm|pmlst_coherence_norm|ecology_context_diversity_norm
phylo_swap	source_balanced+class_balanced	3.0	0.7970009780855957	0.7123689138792354	0.7264823470617633	0.6341554054054054	0.698043792133759	0.5007748080509564	1.221292544745843	12	T_eff_norm|H_phylogenetic_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|clinical_context_fraction_norm|A_recurrence_norm|pmlst_coherence_norm|ecology_context_diversity_norm
phylo_aug_swap	source_balanced+class_balanced+knownness_balanced	5.0	0.7878325270735855	0.6958389181060244	0.7165461386953582	0.6398310810810811	0.7097297587803392	0.43200796657032253	1.2208675806660383	12	T_eff_norm|H_phylogenetic_augmented_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|clinical_context_fraction_norm|A_recurrence_norm|pmlst_coherence_norm|ecology_context_diversity_norm
phylo_swap	source_balanced+class_balanced+knownness_balanced	4.0	0.7998867711720286	0.7126285872985025	0.7209997942205368	0.6359121621621622	0.7029392057895374	0.5267624189772929	1.2207454927512544	12	T_eff_norm|H_phylogenetic_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|clinical_context_fraction_norm|A_recurrence_norm|pmlst_coherence_norm|ecology_context_diversity_norm
phylo_aug_swap	source_balanced+class_balanced	3.0	0.7853939217707755	0.6945899170000815	0.7241232325013963	0.63375	0.7062296002470132	0.419205585143354	1.2203221413533945	12	T_eff_norm|H_phylogenetic_augmented_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|clinical_context_fraction_norm|A_recurrence_norm|pmlst_coherence_norm|ecology_context_diversity_norm
