backbone_id	member_count_train	member_count_total	n_countries_train	n_countries_test	n_new_countries	refseq_share_train	insd_share_train	split_year	test_year_end	backbone_assignment_mode	max_resolved_year_train	min_resolved_year_test	spread_label	visibility_expansion_label	n_new_countries_recomputed	time_to_first_new_country_years	time_to_third_new_country_years	event_within_1y_label	event_within_3y_label	event_within_5y_label	three_countries_within_3y_label	three_countries_within_5y_label	spread_severity_bin	n_train_macro_regions	n_test_macro_regions	n_new_macro_regions	new_macro_regions	macro_region_jump_label	n_test_records_seen_in_training	test_seen_in_training_fraction	training_only_future_unseen_backbone_flag	genus_purity_train	family_purity_train	mobility_purity_train	replicon_purity_train	backbone_purity_score	mean_n_replicon_types_train	multi_replicon_fraction_train	primary_replicon_diversity_train	plasmidfinder_presence_fraction_train	plasmidfinder_mean_type_count_train	plasmidfinder_multi_type_fraction_train	plasmidfinder_mean_max_identity_train	plasmidfinder_mean_coverage_train	plasmidfinder_dominant_type_purity_train	plasmidfinder_support_score	plasmidfinder_complexity_score	assignment_primary_fraction	assignment_confidence_score	pmlst_presence_fraction_train	pmlst_scheme_purity_train	pmlst_st_purity_train	pmlst_allele_purity_train	pmlst_coherence_score	mean_pmid_count_train	max_pmid_count_train	clinical_context_fraction_train	environmental_context_fraction_train	host_associated_context_fraction_train	food_context_fraction_train	pathogenic_context_fraction_train	ecology_context_diversity_train	ecology_context_score	mash_neighbor_distance_train_mean	coherence_score	mobility_dominance	replicon_dominance	topology_dominance	relaxase_support	mpf_support	orit_support	mobilizable_support	support_shrinkage	T_raw	T_eff	host_observation_count	host_taxon_signature_count	genus_unique_count	H_genus_richness_norm	family_unique_count	order_unique_count	class_unique_count	phylum_unique_count	H_genus_norm	phylo_breadth_score	phylo_pairwise_dispersion_score	phylo_breadth_augmented_score	host_taxon_evenness_score	host_support_factor	predicted_host_range_score	reported_host_range_score	H_external_host_range_score	H_external_host_range_support	H_obs	H_obs_basic	H_support	H_raw	H_phylogenetic_raw	H_augmented_raw	H_phylogenetic_augmented_raw	H_eff	H_phylogenetic_eff	H_augmented_eff	H_phylogenetic_augmented_eff	mean_amr_class_count	mean_amr_gene_count	mdr_proxy_fraction	xdr_proxy_fraction	mean_last_resort_convergence_score	mean_amr_mechanism_diversity_proxy	mean_amr_clinical_threat_score	A_consistency	A_recurrence	amr_support_factor	canonical_member_count_train	amr_class_richness_norm	amr_gene_burden_norm	amr_clinical_threat_norm	A_content_raw	A_raw	A_eff	T_eff_norm	H_eff_norm	H_obs_norm	H_breadth_norm	H_support_norm	H_external_host_range_norm	H_augmented_norm	host_phylogenetic_dispersion_norm	host_taxon_evenness_norm	H_phylogenetic_norm	H_phylogenetic_augmented_norm	A_eff_norm	A_recurrence_norm	T_raw_norm	A_raw_norm	support_shrinkage_norm	amr_support_norm	backbone_purity_norm	assignment_confidence_norm	pmlst_coherence_norm	clinical_context_fraction_norm	pathogenic_context_fraction_norm	pmlst_presence_norm	plasmidfinder_support_norm	plasmidfinder_complexity_norm	ecology_context_diversity_norm	ecology_context_norm	mash_neighbor_distance_train_norm	H_obs_specialization_norm	H_specialization_norm	H_phylogenetic_specialization_norm	H_phylogenetic_augmented_specialization_norm	H_augmented_specialization_norm	amr_load_density_norm	amr_mdr_proxy_norm	amr_xdr_proxy_norm	last_resort_convergence_norm	amr_mechanism_diversity_norm	amr_clinical_escalation_norm	evolutionary_jump_score_norm	clinical_context_sparse_penalty_norm	external_t_synergy_norm	T_A_synergy_norm	T_H_obs_synergy_norm	A_H_obs_synergy_norm	T_coherence_synergy_norm	H_A_synergy_norm	clinical_A_synergy_norm	clinical_weapon_synergy_norm	endemic_resistance_norm	H_evenness_T_synergy_norm	host_support_observed_flag	external_host_support_observed_flag	amr_support_observed_flag	pmlst_support_observed_flag	context_support_observed_flag	metadata_support_depth_norm	metadata_missingness_burden	context_support_guard_norm	silent_carrier_risk_norm	mean_n_replicon_types_norm	replicon_architecture_norm	amr_burden_latent_norm	amr_burden_saturation_norm	replicon_multiplicity_latent_norm	replicon_multiplicity_saturation_norm	host_range_latent_norm	host_range_saturation_norm	eco_clinical_context_latent_norm	eco_clinical_context_saturation_norm	monotonic_latent_priority_index	strict_priority_index	strict_operational_priority_index	legacy_geometric_priority_index	arithmetic_priority_index	priority_index	operational_priority_index	bio_priority_index	evidence_support_index	log1p_member_count_train	log1p_n_countries_train	H_support_norm_residual	amr_support_norm_residual	member_rank_norm	country_rank_norm	source_rank_norm	knownness_score	knownness_half	knownness_quartile	knownness_quartile_supported	member_count_band	country_count_band	source_band	primary_model_oof_prediction
AB745	3	54	1	10	9	1.0	0.0	2015	2023	training_only	2015.0	2016.0	1.0	1.0	9	2.0	3.0	0.0	1.0	1.0	1.0	1.0	3.0	1	3	2	Asia,Europe	1.0	53	1.0	False	0.6666666666666666	1.0	1.0	0.6666666666666666	0.8333333333333333	1.0	0.0	0.3333333333333333	1.0	1.0	0.0	0.9499666666666666	0.9995333333333334	0.6666666666666666	0.832395	0.2333333333333333	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0	0.6666666666666666	0.0	0.0	0.0	0.0	0.5	0.3416666666666667	0.0	0.8888888888888888	1.0	0.6666666666666666	1.0	1.0	1.0	0.0	1.0	0.5	0.7692307692307693	0.3846153846153846	3.0	2.0	2.0	0.2886024940798983	1.0	1.0	1.0	1.0	0.2874797872880345	0.2420987598590409	0.4	0.2973641939083766	0.9182958340544894	0.1947528850727394	0.4000000000000001	0.1333333333333333	0.2666666666666667	1.0	0.2801814000468589	0.2528082526233661	0.5973764425363697	0.2528082526233661	0.2801814000468589	0.2596450154208581	0.2733405202535762	0.167373768024852	0.167373768024852	0.155105815634413	0.1632871875901219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9389701207883026	0.9504045022863172	0.9549771368272951	0.9556806190643686	0.7850208044382802	0.6418554476806904	0.9486457966936335	0.584958217270195	0.3370473537604457	0.9549771368272951	0.9482940555750967	0.0	0.0	0.9453273998728544	0.0	0.926490984743412	0.0	0.33321775312066576	1.0	0.0	0.5607476635514018	0.0	0.0	0.12158054711246201	0.7249240121580547	0.9916782246879334	0.9885575589459085	0.0	0.045022863172704874	0.04431938093563137	0.045022863172704874	0.05170594442490328	0.05135420330636653	0.0	0.0	0.0	0.0	0.0	0.0	0.5905292479108635	0.041220008555096097	0.6026830872373679	0.0	0.8966949975167926	0.0	0.83464010736738	0.0	0.0	0.0	0.0	0.862252350221539	1.0	1.0	0.0	0.0	1.0	0.5841054091539528	0.4158945908460472	0.32753574345081465	0.0	0.858600583090379	0.4530369290573372	0.0	0.007033587154995136	0.6760969387755102	0.9405298783625118	0.7492988133764832	0.9818895220106449	0.7546664160628411	0.960532025169595	0.49524214106481007	0.0	0.0	0.0	0.6297915410248732	0.6297915410248732	0.6297915410248732	0.633669339645741	0.463245492371706	1.3862943611198906	0.6931471805599453	0.16345091231893505	-0.3074605512207544	0.8260869565217391	0.44641051567239637	0.5945399393326593	0.6223458038422649	upper_half		False	3_4	1	refseq_leaning	1.0
AA449	3	162	1	14	14	1.0	0.0	2015	2023	training_only	2013.0	2016.0	1.0	1.0	14	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	1	4	3	Europe,Middle East and West Asia,North America	1.0	153	1.0	False	1.0	1.0	1.0	0.6666666666666666	0.9166666666666666	3.0	1.0	0.3333333333333333	1.0	2.0	1.0	0.9917	1.0	0.6666666666666666	0.8470949999999999	0.7666666666666666	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.3333333333333333	0.0	0.0	0.5	0.2083333333333333	0.0	0.8888888888888888	1.0	0.6666666666666666	1.0	1.0	1.0	0.0	1.0	0.5	0.7692307692307693	0.3846153846153846	3.0	1.0	1.0	0.1820879004699382	1.0	1.0	1.0	1.0	0.1437398936440172	0.2420987598590409	0.0	0.1573641939083766	0.0	0.351248121771809	0.6	0.4666666666666666	0.5333333333333333	1.0	0.0150397847377436	0.0186545570822485	0.6756240608859045	0.0186545570822485	0.0150397847377436	0.0997451608376695	0.0895612557236475	0.0101612404393641	0.0101612404393641	0.067390230618864	0.0605097392900517	1.0	1.0	0.0	0.0	0.0	0.25	1.0	0.5	0.6666666666666666	0.5	3.0	1.0	1.0	0.9086859688195991	1.0	1.0	0.5	0.9389701207883026	0.1667252901864228	0.06823777699613084	0.08652831516004221	0.915742024965326	0.7745415318230853	0.743932465705241	0.0	0.0	0.06823777699613084	0.7400633134013366	0.8959435626102292	0.4528301886792453	0.9453273998728544	1.0	0.926490984743412	0.8289241622574955	0.39701803051317613	1.0	0.0	0.0	0.0	0.0	0.13069908814589665	0.9209726443768997	0.9916782246879334	0.8495145631067961	0.0	0.9317622230038691	0.9134716848399578	0.9317622230038691	0.2599366865986634	0.25606753429475904	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.7272713556914793	0.841264235203629	0.06407323370838224	0.061137197026515815	0.83464010736738	0.8184190756590803	0.0	0.7684710583270575	0.41364755539922615	0.0	1.0	1.0	1.0	0.0	1.0	0.7838777589424839	0.2161222410575161	0.0	0.10806112052875805	0.9922254616132167	0.8631681243926141	0.9634743875278396	0.9964885838398996	0.9341496598639456	0.9952341237598556	0.8421790722761597	0.992766631022814	0.44625520110957007	0.6025967703175634	0.9122349605800308	0.5195706808254269	0.5195706808254269	0.5195706808254269	0.6672129911949849	0.6672129911949849	0.6672129911949849	0.6772852383442989	0.8777075735004538	1.3862943611198906	0.6931471805599453	0.29417213284598087	0.5214636110367412	0.8260869565217391	0.44641051567239637	0.5945399393326593	0.6223458038422649	upper_half		False	3_4	1	refseq_leaning	1.0
AA346	3	89	1	9	8	1.0	0.0	2015	2023	training_only	2015.0	2016.0	1.0	1.0	8	2.0	4.0	0.0	1.0	1.0	0.0	1.0	3.0	1	4	3	Asia,Europe,Latin America and Caribbean	1.0	85	1.0	False	1.0	1.0	1.0	1.0	1.0	2.25	1.0	0.0	1.0	2.25	1.0	1.0	0.97205	1.0	0.99441	0.825	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0	0.25	0.0	0.0	0.0	0.0	0.5	0.2375	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.5	0.6923076923076923	0.3461538461538461	4.0	1.0	1.0	0.1820879004699382	1.0	1.0	1.0	1.0	0.1244823994329922	0.2420987598590409	0.0	0.1573641939083766	0.0	0.3064488909897591	0.7	0.7	0.7	1.0	0.0139960967567938	0.017360021465138	0.6532244454948796	0.017360021465138	0.0139960967567938	0.1102361783880255	0.0989811483554098	0.0091425925430493	0.0091425925430493	0.0720089665009926	0.064656905748909	0.3333333333333333	1.0	0.0	0.0	0.0	0.25	1.0	0.3333333333333333	0.0	0.5	3.0	0.06237816764132553	1.0	0.9086859688195991	0.5311890838206628	0.5311890838206628	0.2655945419103314	0.916083916083916	0.063665142455153	0.03869152303904327	0.0481885332395357	0.9042995839112344	0.8806184825602301	0.7562434048540274	0.0	0.0	0.03869152303904327	0.7520225114315864	0.6790123456790124	0.0	0.6554354736172918	0.2751322751322751	0.926490984743412	0.8289241622574955	1.0	1.0	0.0	0.19626168224299065	0.0	0.0	0.5759878419452887	0.9300911854103343	0.9916782246879334	0.9212898751733704	0.0	0.9613084769609568	0.9518114667604642	0.9613084769609568	0.24797748856841362	0.2437565951459726	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.014427002994283634	0.8067204280796513	0.6220322886989553	0.035444681944857816	0.02627202181663432	0.916083916083916	0.6462917366892041	0.13326410522672205	0.5920574650789212	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.7809027242684201	0.2190972757315799	0.15326128233305442	0.07303242524385996	0.9664723032069971	0.7849125364431486	0.9634743875278396	0.9964885838398996	0.8847704081632652	0.9922147147271294	0.916432937792161	0.9965445094612292	0.5541991263432149	0.8002395364786724	0.9043010578515976	0.3408564746931367	0.3408564746931367	0.3408564746931367	0.5529204680726938	0.5529204680726938	0.5529204680726938	0.32625209399636756	0.8777075735004538	1.3862943611198906	0.6931471805599453	0.28272969179188934	0.5214636110367412	0.8260869565217391	0.44641051567239637	0.5945399393326593	0.6223458038422649	upper_half		False	3_4	1	refseq_leaning	1.0
AA739	12	468	2	38	36	1.0	0.0	2015	2023	training_only	2015.0	2016.0	1.0	1.0	36	1.0	2.0	1.0	1.0	1.0	1.0	1.0	3.0	2	7	5	Africa,Europe,Latin America and Caribbean,Middle East and West Asia,Oceania	1.0	428	1.0	False	0.5	0.9166666666666666	1.0	1.0	0.8541666666666666	1.9166666666666667	0.9166666666666666	0.0	1.0	2.0	1.0	0.9997333333333334	1.0	1.0	0.9999066666666668	0.7666666666666666	0.0	0.5	1.0	1.0	1.0	0.9166666666666666	0.9722222222222222	1.0	1	0.25	0.0	0.0	0.0	0.0	0.5	0.2375	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8	1.0	0.8	12.0	6.0	5.0	0.4706903945498366	2.0	1.0	1.0	1.0	0.3593497341100431	0.2716422460108905	0.4533333333333333	0.3352341265737455	0.926992412660448	0.5497491197040055	0.6	0.6	0.6	1.0	0.3136570948132962	0.2823447133551156	0.7748745598520028	0.2823447133551156	0.3136570948132962	0.4115906072945171	0.4338136199890198	0.2430449032879107	0.2430449032879107	0.3189310906665574	0.3361511378467957	1.0	1.0	0.0	0.0	0.0	0.25	1.0	0.25	0.3055555555555555	0.8	12.0	1.0	1.0	0.9086859688195991	1.0	1.0	0.8	0.9968213604577241	0.9880408019697503	0.9581428068941259	0.9591980302497362	0.9760748959778086	0.8694714131607335	0.9750263805838902	0.6350974930362117	0.34818941504178275	0.9581428068941259	0.9746746394653535	0.9841269841269841	0.0880503144654088	1.0	1.0	0.9902912621359223	0.9629629629629629	0.33737864077669905	1.0	0.8095238095238095	0.19626168224299065	0.0	1.0	0.6899696048632219	0.9209726443768997	0.9916782246879334	0.9212898751733704	0.0	0.0418571931058741	0.040801969750263845	0.0418571931058741	0.025325360534646513	0.02497361941610976	1.0	0.0	0.0	0.0	1.0	0.0	0.6406685236768802	0.0019054532256601025	0.8667076769459823	0.9809987991806173	0.955097216280985	0.9429341909116794	0.9968213604577241	0.04015431943676759	0.19314641744548286	0.0400266833292127	0.0035926262673188288	0.9240458379221757	1.0	1.0	1.0	1.0	1.0	0.9863720655468228	0.013627934453177226	0.1935870409017129	0.0034069836132943065	0.8974732750242954	0.7246963070942662	0.9634743875278396	0.9964885838398996	0.8197236394557823	0.9851856879408067	0.9086299892125134	0.9962651280921859	0.5541991263432149	0.8002395364786724	0.7998153592471524	0.9896488365368238	0.9896488365368238	0.9896488365368238	0.9896630488514861	0.9896630488514861	0.9896630488514861	0.9863993434165788	0.9766271125494426	2.5649493574615367	1.0986122886681098	0.08824551412982784	0.30534151638499585	0.9828109201213346	0.9378159757330637	0.5945399393326593	0.8383889450623525	upper_half		False	10_plus	3_4	refseq_leaning	1.0
AA921	10	32	1	10	10	0.8	0.2	2015	2023	training_only	2012.0	2017.0	1.0	1.0	10	2.0	5.0	0.0	1.0	1.0	0.0	1.0	3.0	1	5	4	Asia,Latin America and Caribbean,Middle East and West Asia,North America	1.0	22	1.0	False	0.375	0.75	1.0	1.0	0.78125	1.0	0.0	0.0	1.0	1.0	0.0	0.8547100000000001	0.8304199999999999	1.0	0.9152325	0.2333333333333333	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.25	0.0875	0.00556571	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7692307692307693	1.0	0.7692307692307693	8.0	4.0	3.0	0.3641758009398765	2.0	1.0	1.0	1.0	0.2640670463323238	0.2716422460108905	0.7666666666666666	0.4449007932404122	0.9854752972273344	0.6715872717581386	1.0	1.0	1.0	1.0	0.3401882706667693	0.2658192337758348	0.8357936358790693	0.2658192337758348	0.3401882706667693	0.5155766032083252	0.583256607906648	0.284327191623992	0.284327191623992	0.4309156437696663	0.48748216097279	0.3	0.3	0.0	0.0	0.0	0.075	1.0	0.1	0.0	0.5	10.0	0.037037037037037035	0.02821869488536155	0.9086859688195991	0.03262786596119929	0.03262786596119929	0.016313932980599646	0.9955499046408137	0.9943721421034118	0.9732676749912065	0.9577910657755891	0.9899445214979196	1.0	0.9890960253253606	0.7353760445682451	0.4178272980501393	0.9732676749912065	0.9919099542736546	0.05114638447971781	0.0	1.0	0.02821869488536155	0.984743411927878	0.8289241622574955	0.32385575589459087	1.0	0.0	0.0	0.0	0.0	0.2006079027355623	0.7249240121580547	0.9115811373092927	0.7773925104022191	0.13810741687979539	0.026732325008793523	0.042208934224410855	0.026732325008793523	0.008090045726345418	0.010903974674639438	0.02821869488536155	0.0	0.0	0.0	0.02821869488536155	0.0	0.8495821727019499	0.0	0.9955499046408137	0.05091877819150546	0.9689365410274821	0.04977912270678128	0.9955499046408137	0.0021588343783208374	0.0	0.0021492273594726197	0.0	0.9810898381805503	1.0	1.0	1.0	0.0	0.0	0.7031704080409581	0.2968295919590419	0.0	0.02968295919590419	0.858600583090379	0.38637026239067057	0.3804056044590566	0.3174450398597045	0.6460969387755102	0.9213599293000669	1.0	0.998498817743263	0.4102115117891817	0.5229597434453729	0.513969788999008	0.3699493832476838	0.3699493832476838	0.3699493832476838	0.6803561437413145	0.6803561437413145	0.6803561437413145	0.6620032535536503	0.9068337870926868	2.3978952727983707	0.6931471805599453	-0.014949622471908453	0.25786746946220906	0.9716885743174924	0.44641051567239637	0.16228513650151669	0.5267947421638018	upper_half		False	10_plus	1	refseq_leaning	1.0
AA319	3	29	1	7	6	1.0	0.0	2015	2023	training_only	2014.0	2016.0	1.0	1.0	6	1.0	5.0	1.0	1.0	1.0	0.0	1.0	3.0	1	3	2	Asia,North America	1.0	22	1.0	False	1.0	1.0	1.0	0.6666666666666666	0.9166666666666666	2.6666666666666665	1.0	0.3333333333333333	1.0	2.0	0.6666666666666666	0.9831666666666666	0.9618888888888888	0.6666666666666666	0.836486111111111	0.6666666666666666	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.3333333333333333	0.0	0.5	0.1916666666666666	0.0	0.8888888888888888	1.0	0.6666666666666666	1.0	1.0	1.0	1.0	1.0	0.5	1.0	0.5	3.0	1.0	1.0	0.1820879004699382	1.0	1.0	1.0	1.0	0.1437398936440172	0.2420987598590409	0.0	0.1573641939083766	0.0	0.3256037938741645	0.7333333333333334	0.7333333333333334	0.7333333333333334	1.0	0.0150397847377436	0.0186545570822485	0.6628018969370822	0.0186545570822485	0.0150397847377436	0.116961568589782	0.1050198813289432	0.0099683978537018	0.0099683978537018	0.0775223495300441	0.0696073765609308	1.0	1.0	0.0	0.0	0.0	0.25	1.0	1.0	1.0	0.5	3.0	1.0	1.0	0.9086859688195991	1.0	1.0	0.5	0.9694850603941513	0.10094970102004924	0.06823777699613084	0.08652831516004221	0.9105409153952844	0.8831355627472133	0.7836792120998944	0.0	0.0	0.06823777699613084	0.7748856841364755	0.8959435626102292	1.0	1.0	1.0	0.926490984743412	0.8289241622574955	0.39701803051317613	1.0	0.0	0.0	0.0	0.0	0.12310030395136778	0.7963525835866262	0.9916782246879334	0.8346047156726768	0.0	0.9317622230038691	0.9134716848399578	0.9317622230038691	0.22511431586352448	0.21632078790010556	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.8561867343862049	0.8686038989069291	0.06615550535225653	0.061137197026515815	0.8617644981281344	0.8184190756590803	0.0	0.7934450669930689	0.9134716848399578	0.0	1.0	1.0	1.0	0.0	1.0	0.782525470454273	0.217474529545727	0.0	0.217474529545727	0.9747327502429544	0.8552964042759961	0.9634743875278396	0.9964885838398996	0.9209863945578232	0.9945672590723897	0.9181948939230493	0.9966046555359636	0.44625520110957007	0.6025967703175634	0.9180764772899088	0.44426517432643664	0.44426517432643664	0.44426517432643664	0.6554594413414766	0.6554594413414766	0.6554594413414766	0.6955094383866808	0.8777075735004538	1.3862943611198906	0.6931471805599453	0.28897102327593926	0.5214636110367412	0.8260869565217391	0.44641051567239637	0.5945399393326593	0.6223458038422649	upper_half		False	3_4	1	refseq_leaning	1.0
AA372	10	505	3	42	39	1.0	0.0	2015	2023	training_only	2015.0	2016.0	1.0	1.0	39	1.0	2.0	1.0	1.0	1.0	1.0	1.0	3.0	3	7	4	Africa,Latin America and Caribbean,Middle East and West Asia,Oceania	1.0	472	1.0	False	0.5	1.0	1.0	1.0	0.875	1.0	0.0	0.0	1.0	1.0	0.0	0.98785	0.95886	0.7	0.8525195000000001	0.2333333333333333	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0	0.2	0.0	0.1	0.1	0.0	1.0	0.415	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.7692307692307693	0.7692307692307693	0.591715976331361	10.0	3.0	3.0	0.3641758009398765	1.0	1.0	1.0	1.0	0.236188746486665	0.2420987598590409	0.4000000000000001	0.2973641939083766	0.9372305632161296	0.5839462774640555	0.4	0.4	0.4	1.0	0.2565648510660566	0.2314989919806816	0.7919731387320277	0.2314989919806816	0.2565648510660566	0.3043018185819346	0.3203528373940563	0.2031924703871001	0.2031924703871001	0.2409988663841988	0.2537108421326816	0.7	0.7	0.0	0.0	0.0	0.175	1.0	0.35	0.35	0.7	10.0	0.18128654970760233	0.14109347442680775	0.9086859688195991	0.16119001206720504	0.16119001206720504	0.11283300844704353	0.9802924348378894	0.9718607105170595	0.94794231445656	0.9482940555750967	0.9791955617198336	0.7500898957209636	0.9546253957087584	0.6323119777158774	0.35097493036211697	0.94794231445656	0.9546253957087584	0.15520282186948853	0.12578616352201258	0.9453273998728544	0.14991181657848324	0.984743411927878	0.9223985890652557	0.37968099861303745	1.0	0.0	0.14485981308411214	0.0	0.0	0.13677811550151975	0.7249240121580547	1.0	0.9941054091539528	0.0	0.052057685543440035	0.05170594442490328	0.052057685543440035	0.04537460429124163	0.04537460429124163	0.14109347442680775	0.0	0.0	0.0	0.14109347442680775	0.0	0.637883008356546	0.002210066496428894	0.735307450223602	0.15214415214415214	0.9292606795244854	0.14712332217315216	0.9802924348378894	0.008024908482171937	0.02248265176614086	0.00786675707533956	0.006503892380490979	0.9187600308196262	1.0	1.0	1.0	0.0	1.0	0.8190705638602078	0.18092943613979218	0.11865040878348804	0.06332530264892726	0.858600583090379	0.38637026239067057	0.4481304721839243	0.49485897968745646	0.6460969387755102	0.9213599293000669	0.8250629270046745	0.9914278641890149	0.5296728971962616	0.7626124752389172	0.5825115978577988	0.5287938917645701	0.5287938917645701	0.5287938917645701	0.7024519890748125	0.7024519890748125	0.7024519890748125	0.6811777573421448	0.9535710004965668	2.3978952727983707	1.3862943611198906	0.3066870957785983	0.278824939430237	0.9716885743174924	0.9919110212335692	0.5945399393326593	0.8527131782945737	upper_half		False	10_plus	3_4	refseq_leaning	1.0
AA543	5	65	1	10	9	0.4	0.6	2015	2023	training_only	2015.0	2018.0	1.0	1.0	9	3.0	5.0	0.0	1.0	1.0	0.0	1.0	3.0	1	4	3	Africa,Asia,Europe	1.0	55	1.0	False	0.4	0.6	1.0	0.6	0.65	2.0	1.0	0.4	1.0	2.0	1.0	1.0	1.0	1.0	1.0	0.7666666666666666	0.0	0.5	1.0	1.0	0.5	0.4	0.6333333333333333	0.2	1	0.4	0.0	0.0	0.0	0.0	0.5	0.275	0.0	0.8666666666666667	1.0	0.6	1.0	1.0	1.0	0.0	1.0	0.625	0.7692307692307693	0.4807692307692308	5.0	5.0	4.0	0.4227950118402033	2.0	1.0	1.0	1.0	0.4453617714151233	0.2716422460108905	0.4999999999999999	0.3515674599070788	1.0	0.2210076250482129	0.96	0.92	0.94	1.0	0.3878951712682713	0.3409641309061539	0.6105038125241065	0.3409641309061539	0.3878951712682713	0.5661327433136019	0.6038389363002149	0.2368114809189708	0.2368114809189708	0.3456261981876852	0.3686459727617822	1.0	1.0	0.0	0.0	0.0	0.25	1.0	0.4	0.6	0.625	5.0	1.0	1.0	0.9086859688195991	1.0	1.0	0.625	0.9656706929434202	0.9855786141399929	0.9810059795990151	0.9855786141399929	0.8037447988904299	0.9280834232290543	0.9933169187478016	0.6434540389972145	1.0	0.9810059795990151	0.9936686598663383	0.9453262786596119	0.33962264150943394	0.9453273998728544	1.0	0.9622052704576977	0.8959435626102292	0.03294036061026352	1.0	0.47619047619047616	0.34579439252336447	0.0	1.0	1.0	0.9209726443768997	0.9916782246879334	0.9427877947295423	0.0	0.018994020400984857	0.014421385860007074	0.018994020400984857	0.006331340133661656	0.006683081252198408	1.0	0.0	0.0	0.0	1.0	0.0	0.6601671309192201	0.013069205542665295	0.8962229624189024	0.9128738825708522	0.9473287241010198	0.9273707320371641	0.8369146005509642	0.013632915028154835	0.32688852626547327	0.013164906502077047	0.004897829160002402	0.9656706929434202	1.0	1.0	1.0	1.0	1.0	0.9281623602335577	0.07183763976644231	0.32095333952001526	0.028735055906576924	0.9650145772594753	0.864256559766764	0.9634743875278396	0.9964885838398996	0.9196734693877553	0.9944958561400745	0.949658396260338	0.9975189368191644	0.6364421169974206	0.89359300028071	0.7950705466543371	0.9653853065287217	0.9653853065287217	0.9653853065287217	0.965525195247675	0.965525195247675	0.965525195247675	0.9769686713376157	0.9290744165339635	1.791759469228055	0.6931471805599453	0.09155218644667329	0.4855858619478898	0.916582406471183	0.44641051567239637	0.09757330637007078	0.4868554095045501	upper_half		False	5_9	1	insd_leaning	1.0
