primary_model_name	comparison_model_name	n_backbones	positive_prevalence	primary_roc_auc	comparison_roc_auc	delta_roc_auc	delta_roc_auc_ci_lower	delta_roc_auc_ci_upper	delta_roc_auc_delong	delta_roc_auc_delong_variance	delta_roc_auc_delong_z	delta_roc_auc_delong_pvalue	primary_average_precision	comparison_average_precision	primary_average_precision_lift	comparison_average_precision_lift	delta_average_precision	delta_average_precision_ci_lower	delta_average_precision_ci_upper	delta_brier_improvement	delta_brier_ci_lower	delta_brier_ci_upper
discovery_boosted	baseline_both	989	0.3660262891809909	0.8106192779789756	0.7364764246125107	0.07401645492484439	0.03996715552612177	0.10696101323525814	0.07414285336646487	0.0002965660624864083	4.305351063951254	1.6672112762939207e-05	0.7211783736332109	0.647844936742771	0.35515208445222	0.2818186475617801	0.07266020817911309	0.031057891407029855	0.11377973567300383	0.013200233673481577	0.0002900468637486214	0.025885293236522347
discovery_boosted	parsimonious_priority	989	0.3660262891809909	0.8106192779789756	0.7469908447663609	0.06297900461017855	0.03222684634670484	0.09480608061357004	0.06362843321261469	0.0002471346613793415	4.047477087353757	5.1772648112193225e-05	0.7211783736332109	0.6574204804941146	0.35515208445222	0.2913941913131237	0.06176653284498906	0.020826550893860134	0.10634718094032394	0.015361584441133646	0.0023715663164861527	0.02890628480843818
