pathogen_dataset	backbone_id	priority_group	priority_index	selection_score	selection_score_column	dominant_species	dominant_genus	top_amr_genes	top_amr_classes	pd_species_record_count	pd_matching_record_count	pd_matching_fraction	pd_matching_gene_count	pd_matched_genes	pd_top_locations	pd_any_support
combined	AA162	high	0.6546946526374401	0.9828064824995312	primary_model_oof_prediction	Salmonella_enterica	Salmonella	aph(3')-Ia,blaTEM-1,APH(3')-Ia	AMINOGLYCOSIDE,BETA-LACTAM,AMINOGLYCOSIDE ANTIBIOTIC	124175	13914	0.1120515401650895	2	aph(3')-Ia,blaTEM-1	USA:2254,China:1857,Portugal:608	True
combined	AF809	high	0.894752727399886	0.971947828353148	primary_model_oof_prediction	Pseudomonas_aeruginosa	Pseudomonas	sul1,qacEdelta1,ant(2'')-Ia,aac(6')-IIa,tmexC	AMINOGLYCOSIDE,BETA-LACTAM,QUATERNARY AMMONIUM,SULFONAMIDE,AMINOGLYCOSIDE ANTIBIOTIC	45558	11755	0.2580227402432065	4	aac(6')-IIa,ant(2'')-Ia,sul1,tmexC	USA:2525,Spain:380,China:337	True
combined	AF747	high	0.8870223811181727	0.9106167476300016	primary_model_oof_prediction	Pseudomonas_aeruginosa	Pseudomonas	qacEdelta1,sul1,merD,merE,merR	AMINOGLYCOSIDE,SULFONAMIDE,BETA-LACTAM,QUATERNARY AMMONIUM,AMINOGLYCOSIDE ANTIBIOTIC	45558	11612	0.2548838842793801	1	sul1	USA:2489,Spain:375,China:332	True
combined	AG640	high	0.5300342426365023	0.9306002622736	primary_model_oof_prediction	Klebsiella_pneumoniae	Klebsiella	blaKPC-3	BETA-LACTAM	113468	11569	0.101958261360031	1	blaKPC-3	USA:2573,USA: California:1034,Italy:965	True
combined	AA357	high	0.9516273508047038	0.8771005282880248	primary_model_oof_prediction	Klebsiella_pneumoniae	Klebsiella	ncrA,ncrB,ncrY,blaKPC-3,ncrC	BETA-LACTAM,NICKEL,COPPER/NICKEL,AMINOGLYCOSIDE ANTIBIOTIC,AMINOGLYCOSIDE	113468	11569	0.101958261360031	1	blaKPC-3	USA:2573,USA: California:1034,Italy:965	True
combined	AC888	high	0.8420053893505323	0.945982405180463	primary_model_oof_prediction	Neisseria_gonorrhoeae	Neisseria	tet(M)	TETRACYCLINE,TETRACYCLINE ANTIBIOTIC	55941	11244	0.200997479487317	1	tet(M)	USA:9:1391,USA:2:826,Australia:Victoria:707	True
combined	AB951	high	0.5333384092858041	0.9717770250045944	primary_model_oof_prediction	Escherichia_coli	Escherichia	blaTEM-116,blaTEM,TEM-116,TEM-157,cfrA	BETA-LACTAM,MONOBACTAM; CEPHALOSPORIN; PENAM; PENEM,PHENICOL,LINCOSAMIDE ANTIBIOTIC; STREPTOGRAMIN ANTIBIOTIC; STREPTOGRAMIN A ANTIBIOTIC; OXAZOLIDINONE ANTIBIOTIC; PHENICOL ANTIBIOTIC; PLEUROMUTILIN ANTIBIOTIC,BLEOMYCIN	259754	10202	0.0392756223195793	2	blaTEM,blaTEM-116	USA:661,Ecuador: Quito:565,Singapore:404	True
combined	AD485	high	0.6099409621781255	0.9617416095251397	primary_model_oof_prediction	Klebsiella_pneumoniae	Klebsiella	AAC(6')-Ib10,aac(6')-Ib3,blaGES-1,blaGES-5,dfrA1	AMINOGLYCOSIDE,AMINOGLYCOSIDE ANTIBIOTIC,BETA-LACTAM,DIAMINOPYRIMIDINE ANTIBIOTIC,QUATERNARY AMMONIUM	113468	10202	0.08991081185885	4	aac(6')-Ib3,blaGES-1,blaGES-5,dfrA1	USA:943,China: Beijing:665,China:452	True
combined	AB709	high	0.4876125200535288	0.9162892861980292	primary_model_oof_prediction	Escherichia_coli	Escherichia	TEM-1,blaTEM	BETA-LACTAM,MONOBACTAM; CEPHALOSPORIN; PENAM; PENEM	259754	10144	0.0390523341315244	1	blaTEM	USA:658,Ecuador: Quito:565,Singapore:404	True
combined	AB947	high	0.8037622048372057	0.9391733282361404	primary_model_oof_prediction	Neisseria_gonorrhoeae	Neisseria	blaTEM-1,TEM-185,TEM-163,blaTEM-135,TEM-93	BETA-LACTAM,MONOBACTAM; CEPHALOSPORIN; PENAM; PENEM	55941	7978	0.1426145403192649	2	blaTEM-1,blaTEM-135	USA:9:894,Australia:Victoria:825,USA:2:477	True
combined	AA752	high	0.4860109940534224	0.982035893022859	primary_model_oof_prediction	Enterobacter_hormaechei	Enterobacter	sul1,qacEdelta1,dfrA15,blaTEM-1,arsB	QUATERNARY AMMONIUM,SULFONAMIDE,TRIMETHOPRIM,BETA-LACTAM,AMINOGLYCOSIDE	8527	5499	0.6448926937961769	3	blaTEM-1,dfrA15,sul1	USA:1205,United Kingdom:266,USA: Michigan:197	True
combined	AB702	high	0.8547429784052923	0.9492809830983344	primary_model_oof_prediction	Acinetobacter_baumannii	Acinetobacter	ANT(2'')-Ia,ant(2'')-Ia	AMINOGLYCOSIDE ANTIBIOTIC,AMINOGLYCOSIDE	44976	4770	0.1060565635005336	1	ant(2'')-Ia	USA:2172,USA:Washington, DC:368,Israel:176	True
combined	AA619	high	0.7728512785811102	0.9940896460313516	primary_model_oof_prediction	Escherichia_coli	Escherichia	mcr-1.1,MCR-1.26,mcr-1.26,cfr,cfrA	COLISTIN,PEPTIDE ANTIBIOTIC,BETA-LACTAM,AMINOGLYCOSIDE,LINCOSAMIDE ANTIBIOTIC; STREPTOGRAMIN ANTIBIOTIC; STREPTOGRAMIN A ANTIBIOTIC; OXAZOLIDINONE ANTIBIOTIC; PHENICOL ANTIBIOTIC; PLEUROMUTILIN ANTIBIOTIC	259754	4344	0.0167235153260392	3	cfr,mcr-1.1,mcr-1.26	China:569,China: Beijing:318,Thailand:157	True
combined	AD058	high	0.6254311954412592	0.9559694403616132	primary_model_oof_prediction	Enterococcus_faecalis	Enterococcus	ErmB,erm(B),cfr(D),fexA,poxtA	MACROLIDE ANTIBIOTIC; LINCOSAMIDE ANTIBIOTIC; STREPTOGRAMIN ANTIBIOTIC; STREPTOGRAMIN A ANTIBIOTIC; STREPTOGRAMIN B ANTIBIOTIC,LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN,PHENICOL,PHENICOL/LINCOSAMIDE/OXAZOLIDINONE/PLEUROMUTILIN/STREPTOGRAMIN,PHENICOL/OXAZOLIDINONE	8383	4200	0.5010139568173685	4	cfr(D),erm(B),fexA,poxtA	United Kingdom:230,USA: Southeast Michigan:157,USA:153	True
combined	AB169	high	0.838465124954816	0.9170054269407012	primary_model_oof_prediction	Enterobacter_hormaechei	Enterobacter	qnrS1,blaLAP-2,aph(3'')-Ib,aph(6)-Id,blaLAP-1	BETA-LACTAM,QUINOLONE,AMINOGLYCOSIDE,AMINOGLYCOSIDE ANTIBIOTIC,SULFONAMIDE	8527	4050	0.4749618857745983	5	aph(3'')-Ib,aph(6)-Id,blaLAP-1,blaLAP-2,qnrS1	USA:922,United Kingdom:185,Australia: Victoria:141	True
combined	AA739	high	0.9642444115799824	0.999419196443359	primary_model_oof_prediction	Enterobacter_hormaechei	Enterobacter	terW,terD,terZ,Brucella suis mprF,sul1	TELLURIUM,PEPTIDE ANTIBIOTIC,AMINOGLYCOSIDE,SULFONAMIDE,MERCURY	8527	4036	0.4733200422188343	1	sul1	USA:880,United Kingdom:241,Australia: Victoria:157	True
combined	AA079	high	0.8495356432509493	0.9633281067363798	primary_model_oof_prediction	Acinetobacter_baumannii	Acinetobacter	aph(3')-VI,APH(3')-VIa,ble,blaNDM-1,blaNDM	AMINOGLYCOSIDE,BETA-LACTAM,AMINOGLYCOSIDE ANTIBIOTIC,BLEOMYCIN,QUATERNARY AMMONIUM	44976	2858	0.0635450017787264	4	aph(3')-VI,blaNDM,blaNDM-1,ble	USA:953,India:259,India: Vellore:99	True
combined	AA045	high	0.921060315368506	0.997911937897446	primary_model_oof_prediction	Citrobacter_freundii	Citrobacter	merT,qacEdelta1,sul1,Mrx,mph(A)	MERCURY,AMINOGLYCOSIDE,SULFONAMIDE,BETA-LACTAM,QUATERNARY AMMONIUM	3670	2544	0.6931880108991826	2	mph(A),sul1	USA:401,Germany:191,Germany: Heidelberg:144	True
combined	AB159	high	0.8669399494981911	0.9593855808646624	primary_model_oof_prediction	Escherichia_coli	Klebsiella	blaKPC-3,blaKPC-2,AAC(6')-Ib9,aac(6')-Ib',aadA	BETA-LACTAM,AMINOGLYCOSIDE,AMINOGLYCOSIDE ANTIBIOTIC,DISINFECTING AGENTS AND ANTISEPTICS,COPPER	259754	2400	0.0092395112298559	3	aac(6')-Ib',blaKPC-2,blaKPC-3	USA:470,Singapore:314,United Kingdom: Manchester:244	True
combined	AA435	high	0.7383417841771464	0.9718810090002392	primary_model_oof_prediction	Klebsiella_pneumoniae	Klebsiella	merE,merT,AAC(6')-Ib9,aac(6')-Ib',aadA	AMINOGLYCOSIDE,AMINOGLYCOSIDE ANTIBIOTIC,BETA-LACTAM,MERCURY,SULFONAMIDE	113468	2319	0.0204374801706207	1	aac(6')-Ib'	USA:681,USA: California:319,USA: CA:151	True
combined	AA363	high	0.8484507213702498	0.9128840382181976	primary_model_oof_prediction	Citrobacter_freundii	Citrobacter	blaKPC-2,blaTEM-1,tmexC2,tmexD,toprJ2	BETA-LACTAM,TETRACYCLINE,MONOBACTAM; CEPHALOSPORIN; PENAM; PENEM,FOSFOMYCIN	3670	2071	0.5643051771117166	5	blaKPC-2,blaTEM-1,tmexC2,tmexD,toprJ2	USA:352,Germany: Heidelberg:124,Germany:120	True
combined	AE310	high	0.6617958705274468	0.9521575229627224	primary_model_oof_prediction	Enterococcus_faecalis	Enterococcus	AAC(6')-Ie-APH(2'')-Ia bifunctional protein,arsA,arsD,arsR,aac(6')-Ie/aph(2'')-Ia	AMINOGLYCOSIDE ANTIBIOTIC,ARSENIC,AMINOGLYCOSIDE,TRIMETHOPRIM,LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN	8383	1925	0.2296313968746272	1	aac(6')-Ie/aph(2'')-Ia	United Kingdom:144,USA: Southeast Michigan:137,USA:76	True
combined	AB742	high	0.8139298060217661	0.9781904095537212	primary_model_oof_prediction	Clostridium_perfringens	Clostridium	cpb2,cpe,tetB(P),tetA(P),etx	TETRACYCLINE,LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN,MACROLIDE ANTIBIOTIC; LINCOSAMIDE ANTIBIOTIC; STREPTOGRAMIN ANTIBIOTIC; STREPTOGRAMIN A ANTIBIOTIC; STREPTOGRAMIN B ANTIBIOTIC,TETRACYCLINE ANTIBIOTIC	1785	1774	0.9938375350140056	2	tetA(P),tetB(P)	China:334,China:Hunan:257,China:Hebei:218	True
combined	AB337	high	0.2887764485130312	0.9266136317207356	primary_model_oof_prediction	Acinetobacter_baumannii	Acinetobacter	blaOXA-235,tet(39)	BETA-LACTAM,TETRACYCLINE,TETRACYCLINE ANTIBIOTIC	44976	1056	0.023479188900747	2	blaOXA-235,tet(39)	USA:333,Thailand: Songkhla:51,USA:Washington, DC:50	True
combined	AA525	high	0.7189553514089343	0.9878889772505652	primary_model_oof_prediction	Escherichia_coli	Escherichia	AAC(6')-Ib8,aac(6')-Ib,aac(6')-Ib-cr4	AMINOGLYCOSIDE ANTIBIOTIC,AMINOGLYCOSIDE,AMINOGLYCOSIDE/QUINOLONE	259754	767	0.0029527937972081	2	aac(6')-Ib,aac(6')-Ib-cr4	USA:109,Japan:Osaka:63,Netherlands:56	True
combined	AB528	high	0.6548315229494878	0.9863828777454092	primary_model_oof_prediction	Enterococcus_faecalis	Enterococcus	fexA,ErmA,optrA,cfr,cfrA	MACROLIDE ANTIBIOTIC; LINCOSAMIDE ANTIBIOTIC; STREPTOGRAMIN ANTIBIOTIC; STREPTOGRAMIN A ANTIBIOTIC; STREPTOGRAMIN B ANTIBIOTIC,AMINOGLYCOSIDE,PHENICOL,PHENICOL/OXAZOLIDINONE,LINCOSAMIDE ANTIBIOTIC; STREPTOGRAMIN ANTIBIOTIC; STREPTOGRAMIN A ANTIBIOTIC; OXAZOLIDINONE ANTIBIOTIC; PHENICOL ANTIBIOTIC; PLEUROMUTILIN ANTIBIOTIC	8383	748	0.0892281999284265	3	cfr,fexA,optrA	Belgium:138,China:86,China:Peking:61	True
combined	AB434	high	0.6142217817438121	0.9164068751502864	primary_model_oof_prediction	Proteus_mirabilis	Proteus	qnrD1,QnrD1,qnrD	QUINOLONE,FLUOROQUINOLONE ANTIBIOTIC	4619	336	0.0727430179692574	2	qnrD,qnrD1	USA:47,Tanzania:32,Bangladesh: Dhaka:27	True
combined	AB039	high	0.6244490675239677	0.966844667492442	primary_model_oof_prediction	Salmonella_enterica	Enterobacter	grdA	AMINOGLYCOSIDE	124175	311	0.0025045298973223	1	grdA	USA:IN:167,USA:89,USA:OH:23	True
combined	AB040	high	0.5785322820197561	0.9748421613151924	primary_model_oof_prediction	Enterobacter_hormaechei	Enterobacter	qnrB19	QUINOLONE	8527	309	0.0362378327665063	1	qnrB19	USA:166,USA: Florida:39,United Kingdom:15	True
combined	AD488	high	0.6961301196567516	0.9874156907592616	primary_model_oof_prediction	Escherichia_coli	Klebsiella	qnrD1,aph(3')-VIb,APH(3')-VIb,qnrD2	QUINOLONE,AMINOGLYCOSIDE,AMINOGLYCOSIDE ANTIBIOTIC	259754	186	0.0007160621203138	2	aph(3')-VIb,qnrD1	China: Beijing:33,USA:AZ:21,China:Beijing:7	True
combined	AE599	high	0.597699932904626	0.8766838850705672	primary_model_oof_prediction	Pseudomonas_putida	Pseudomonas	aac(6')-IIc,blaVIM-2,qacEdelta1,sul1	AMINOGLYCOSIDE,BETA-LACTAM,QUATERNARY AMMONIUM,SULFONAMIDE	461	183	0.3969631236442516	3	aac(6')-IIc,blaVIM-2,sul1	India:Tamil Nadu:106,USA:14,Slovenia:7	True
combined	AA011	high	0.7522743539521356	0.9262095861193104	primary_model_oof_prediction	Staphylococcus_aureus	Staphylococcus	spd	AMINOGLYCOSIDE,AMINOGLYCOSIDE ANTIBIOTIC	100884	71	0.0007037785972007	1	spd	Netherlands:34,Denmark:10,Belgium:6	True
combined	AF908	high	0.5250149735455798	0.9094371573048756	primary_model_oof_prediction	Citrobacter_braakii	Citrobacter	blaTEM-1,clpK,hdeD-GI,hsp20,kefB-GI	BETA-LACTAM	287	61	0.2125435540069686	1	blaTEM-1	USA: Utah:17,USA:7,China:Zhejiang:4	True
combined	AC308	high	0.6532246347657158	0.8933998771919074	primary_model_oof_prediction	Listeria_monocytogenes	Listeria	ErmB,ant(6)-Ia,aph(3')-IIIa,dfrG,erm(B)	AMINOGLYCOSIDE,LINCOSAMIDE,LINCOSAMIDE ANTIBIOTIC,LINCOSAMIDE ANTIBIOTIC; STREPTOGRAMIN ANTIBIOTIC; PLEUROMUTILIN ANTIBIOTIC,LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN	55857	42	0.000751920081637	4	ant(6)-Ia,aph(3')-IIIa,dfrG,erm(B)	USA:5,China:Zhejiang:3,South Africa:2	True
combined	AA144	high	0.5589092798894778	0.962936372513436	primary_model_oof_prediction	Escherichia_coli	Escherichia	cfr,cfrA	LINCOSAMIDE ANTIBIOTIC; STREPTOGRAMIN ANTIBIOTIC; STREPTOGRAMIN A ANTIBIOTIC; OXAZOLIDINONE ANTIBIOTIC; PHENICOL ANTIBIOTIC; PLEUROMUTILIN ANTIBIOTIC,PHENICOL/LINCOSAMIDE/OXAZOLIDINONE/PLEUROMUTILIN/STREPTOGRAMIN	259754	29	0.0001116440940274	1	cfr	China:Guangdong:8,China:Nanping City, Fujian Province:3,Dominican Republic:3	True
combined	AA050	high	0.6917589736599069	0.9801685632484972	primary_model_oof_prediction	Klebsiella_pneumoniae	Klebsiella	mcr-10.1,arsA,arsB,arsC,arsD	COLISTIN,ARSENIC,AMINOGLYCOSIDE,QUATERNARY AMMONIUM,SULFONAMIDE	113468	23	0.0002027003207952	1	mcr-10.1	Singapore:4,Australia:3,Japan:2	True
combined	AC216	high	0.6570142714990114	0.9525447459507336	primary_model_oof_prediction	Aeromonas_veronii	Aeromonas	qnrS2,qnrS6	QUINOLONE	507	22	0.0433925049309664	1	qnrS2	China: Hong Kong:9,China: Henan:3,China: Guangdong:2	True
combined	AF609	high	0.6937152634889051	0.9846695930410112	primary_model_oof_prediction	Bacillus_thuringiensis	Bacillus	vanY gene in vanA cluster,vanR gene in vanA cluster,tet(45),vanY gene in vanF cluster,BcIII	GLYCOPEPTIDE ANTIBIOTIC,TETRACYCLINE ANTIBIOTIC,CEPHALOSPORIN; PENEM,BETA-LACTAM,MACROLIDE ANTIBIOTIC	204	2	0.0098039215686274	1	tet(45)	USA:MD:2	True
combined	AA783	high	0.4722273926759558	0.9811368094128344	primary_model_oof_prediction	Bacillus_thuringiensis	Bacillus	vanY gene in vanA cluster,tet(45),FIM-1,vanT gene in vanG cluster	GLYCOPEPTIDE ANTIBIOTIC,TETRACYCLINE ANTIBIOTIC,CARBAPENEM; CEPHALOSPORIN	204	2	0.0098039215686274	1	tet(45)	USA:MD:2	True
combined	AB621	high	0.8504176478462263	0.9326952973803972	primary_model_oof_prediction	Pasteurella_multocida	Pasteurella	blaROB-1,blaROB-2,ROB-1,blaROB,aph(3')-IIIa	BETA-LACTAM,CEPHALOSPORIN; PENAM,AMINOGLYCOSIDE	39	1	0.0256410256410256	1	blaROB-1	USA: MN:1	True
combined	AB272	high	0.6921851061108025	0.9999064565240898	primary_model_oof_prediction	Shigella_flexneri	Shigella	capU,ipaH9.8,virF,ipaD,sepA	MACROLIDE ANTIBIOTIC; FLUOROQUINOLONE ANTIBIOTIC; PENAM; TETRACYCLINE ANTIBIOTIC,MERCURY	13063	0	0.0	0			False
combined	AA543	high	0.9407910859108144	0.9995828227849952	primary_model_oof_prediction	Citrobacter_freundii	Citrobacter	terD,terW,terZ,merT,qacEdelta1	TELLURIUM,MERCURY,BETA-LACTAM,AMINOGLYCOSIDE,AMINOGLYCOSIDE ANTIBIOTIC	3670	0	0.0	0			False
combined	AA302	high	0.6239656634205415	0.9990775574481524	primary_model_oof_prediction	Escherichia_coli	Escherichia	cnf2,cdtB,f17g,iucA,iucB		259754	0	0.0	0			False
combined	AA176	high	0.92413657100292	0.9971323087242157	primary_model_oof_prediction	Escherichia_coli	Escherichia	iucA,iucD,iucC,iss,iucB	AMINOGLYCOSIDE,BETA-LACTAM,TRIMETHOPRIM,TETRACYCLINE,SULFONAMIDE	259754	0	0.0	0			False
combined	AA346	high	0.6576627209318029	0.9968403320559582	primary_model_oof_prediction	Escherichia_coli	Escherichia	ehxA,espP,katP,toxB,cvaB	AMINOGLYCOSIDE,BETA-LACTAM,MERCURY,SULFONAMIDE,TRIMETHOPRIM	259754	0	0.0	0			False
combined	AA035	high	0.8769096866200945	0.9960234207569711	primary_model_oof_prediction	Klebsiella_pneumoniae	Klebsiella	pcoB,pcoC,pcoD,pcoR,pcoS	COPPER/SILVER,COPPER,SILVER,NICKEL,COPPER/NICKEL	113468	0	0.0	0			False
combined	AB130	high	0.870852523455948	0.9948816174404131	primary_model_oof_prediction	Citrobacter_freundii	Citrobacter	Brucella suis mprF,merE,merT,arsA,arsC	PEPTIDE ANTIBIOTIC,MERCURY,ARSENIC,BETA-LACTAM,SULFONAMIDE	3670	0	0.0	0			False
combined	AA295	high	0.6955603524908014	0.9941244467272408	primary_model_oof_prediction	Escherichia_coli	Escherichia	etpD,ehxA,nleA,katP,qacEdelta1	AMINOGLYCOSIDE,SULFONAMIDE,QUATERNARY AMMONIUM,QUINOLONE,TETRACYCLINE	259754	0	0.0	0			False
combined	AA919	high	0.8515227667444049	0.9937571551400298	primary_model_oof_prediction	uncultured_bacterium	Pseudomonas	merD,merR,merE,merP,sul1	MERCURY,QUATERNARY AMMONIUM,BETA-LACTAM,SULFONAMIDE,AMINOGLYCOSIDE	0	0	0.0	0			False
combined	AB745	high	0.6509118690171294	0.992677331765266	primary_model_oof_prediction	Escherichia_coli	Escherichia	hlyA-alpha,sepA,fedA,fedF		259754	0	0.0	0			False
combined	AA345	high	0.2808006453645265	0.9926387294199938	primary_model_oof_prediction	Escherichia_coli	Escherichia	ehxA,katP,espP,toxB,etpD	AMINOGLYCOSIDE	259754	0	0.0	0			False
combined	AF571	high	0.7588792133110053	0.991064837070472	primary_model_oof_prediction	Klebsiella_pneumoniae	Klebsiella	silA,silB,silC,silF,silR	AMINOGLYCOSIDE,COPPER/SILVER,BETA-LACTAM,COPPER,SULFONAMIDE	113468	0	0.0	0			False
combined	AA279	high	0.7884115273718871	0.9908276623575448	primary_model_oof_prediction	Escherichia_coli	Escherichia	epeA,ehxA,iha,subA,subB	AMINOGLYCOSIDE,MERCURY,TETRACYCLINE,BETA-LACTAM,SULFONAMIDE	259754	0	0.0	0			False
combined	AA175	high	0.9010561941934908	0.990514333165159	primary_model_oof_prediction	Escherichia_coli	Escherichia	iroE,iroB,iroC,iroD,iroN	TETRACYCLINE,AMINOGLYCOSIDE,BETA-LACTAM,TRIMETHOPRIM,SULFONAMIDE	259754	0	0.0	0			False
combined	AA331	high	0.6050216775846335	0.9889499807147774	primary_model_oof_prediction	Escherichia_coli	Escherichia	ltcA,eatA,astA,sta1,katP		259754	0	0.0	0			False
combined	AA921	high	0.7730913108386961	0.9878787771373024	primary_model_oof_prediction	uncultured_bacterium	Xanthomonas	merD,merP,merA,merE,merR	MERCURY,STREPTOGRAMIN ANTIBIOTIC; STREPTOGRAMIN A ANTIBIOTIC,QUATERNARY AMMONIUM,AMINOGLYCOSIDE,AMINOGLYCOSIDE ANTIBIOTIC	0	0	0.0	0			False
combined	AA276	high	0.963807155626233	0.9876408855619496	primary_model_oof_prediction	Klebsiella_pneumoniae	Klebsiella	silB,silR,pcoB,pcoC,pcoR	COPPER/SILVER,COPPER,ARSENIC,BETA-LACTAM,AMINOGLYCOSIDE	113468	0	0.0	0			False
combined	AC030	high	0.542926283719221	0.9874430946762652	primary_model_oof_prediction	Escherichia_coli	Escherichia	cssA		259754	0	0.0	0			False
combined	AB267	high	0.7508579415684639	0.9872996108178944	primary_model_oof_prediction	Escherichia_coli	Escherichia	ltcA,astA,stb,faeG,aadA	AMINOGLYCOSIDE,AMINOGLYCOSIDE ANTIBIOTIC,MACROLIDE,MACROLIDE ANTIBIOTIC,MERCURY	259754	0	0.0	0			False
combined	AA184	high	0.7627441782743639	0.986871265761232	primary_model_oof_prediction	Escherichia_coli	Escherichia	aap,aatA,aggR,aar,aggA	BETA-LACTAM,AMINOGLYCOSIDE	259754	0	0.0	0			False
combined	AA274	high	0.8674806051449694	0.9866324791328176	primary_model_oof_prediction	Klebsiella_pneumoniae	Klebsiella	silC,silB,silF,silR,silS	COPPER/SILVER,COPPER,ARSENIC,BETA-LACTAM,AMINOGLYCOSIDE	113468	0	0.0	0			False
combined	AA275	high	0.8424783830352368	0.9860824377948192	primary_model_oof_prediction	Klebsiella_pneumoniae	Klebsiella	silR,pcoR,silB,silF,pcoC	COPPER,COPPER/SILVER,ARSENIC,AMINOGLYCOSIDE,SULFONAMIDE	113468	0	0.0	0			False
combined	AA457	high	0.8294109862357182	0.9857572582210428	primary_model_oof_prediction	Klebsiella_pneumoniae	Klebsiella	hsp20,clpK,pcoB,pcoC,pcoR	COPPER,COPPER/SILVER,ARSENIC,TRIMETHOPRIM,AMINOGLYCOSIDE	113468	0	0.0	0			False
combined	AC309	high	0.7631785739745851	0.9854223916915738	primary_model_oof_prediction	Listeria_monocytogenes	Listeria	cadC,clpL,bcrB,bcrC,qacJ	CADMIUM,BACITRACIN,DISINFECTING AGENTS AND ANTISEPTICS,COPPER,ARSENIC	55857	0	0.0	0			False
combined	AB413	high	0.4981508449064032	0.9850761050506414	primary_model_oof_prediction	Acinetobacter_pittii	Acinetobacter	hdeD-GI,trxLHR,clpK,yfdX2,merE	MERCURY	736	0	0.0	0			False
combined	AD644	high	0.6311813016646094	0.9841542492394162	primary_model_oof_prediction	Bradyrhizobium_japonicum	Bradyrhizobium	acrD,smeE	AMINOGLYCOSIDE ANTIBIOTIC,MACROLIDE ANTIBIOTIC; FLUOROQUINOLONE ANTIBIOTIC; TETRACYCLINE ANTIBIOTIC; PHENICOL ANTIBIOTIC	0	0	0.0	0			False
combined	AE538	high	0.5968802711958187	0.9839718616813078	primary_model_oof_prediction	Rhizobium_leguminosarum	Rhizobium	FosXCC	PHOSPHONIC ACID ANTIBIOTIC	0	0	0.0	0			False
combined	AC690	high	0.5054582480212425	0.9826644145678428	primary_model_oof_prediction	Rhizobium_leguminosarum	Rhizobium	adeF,vanS gene in vanP cluster,Pseudomonas aeruginosa soxR,vanY gene in vanB cluster	FLUOROQUINOLONE ANTIBIOTIC; TETRACYCLINE ANTIBIOTIC,GLYCOPEPTIDE ANTIBIOTIC,FLUOROQUINOLONE ANTIBIOTIC; CEPHALOSPORIN; GLYCYLCYCLINE; PENAM; TETRACYCLINE ANTIBIOTIC; RIFAMYCIN ANTIBIOTIC; PHENICOL ANTIBIOTIC; DISINFECTING AGENTS AND ANTISEPTICS	0	0	0.0	0			False
combined	AA614	high	0.7130695958331774	0.9791343125104218	primary_model_oof_prediction	Sinorhizobium_meliloti	Sinorhizobium	adeF,poxtA,aadA14,AAC(3)-IIc	FLUOROQUINOLONE ANTIBIOTIC; TETRACYCLINE ANTIBIOTIC,AMINOGLYCOSIDE ANTIBIOTIC,TETRACYCLINE ANTIBIOTIC; OXAZOLIDINONE ANTIBIOTIC; PHENICOL ANTIBIOTIC	0	0	0.0	0			False
combined	AA425	high	0.8568352335937265	0.9780263263680486	primary_model_oof_prediction	Enterobacter_hormaechei	Enterobacter	pcoC,pcoD,pcoB,silA,silB	COPPER,COPPER/SILVER,SILVER,MERCURY,TELLURIUM	8527	0	0.0	0			False
combined	AB045	high	0.6335773595904236	0.9779099008130032	primary_model_oof_prediction	Klebsiella_pneumoniae	Klebsiella	peg-344,rmpA,rmpD		113468	0	0.0	0			False
combined	AB979	high	0.5322587257669004	0.977548280269749	primary_model_oof_prediction	Bacillus_thuringiensis	Bacillus	mef(F),msr(G)	MACROLIDE ANTIBIOTIC,MACROLIDE ANTIBIOTIC; STREPTOGRAMIN ANTIBIOTIC	204	0	0.0	0			False
combined	AD164	high	0.4637736368322733	0.9773842423480892	primary_model_oof_prediction	Cronobacter_sakazakii	Cronobacter	cpa,adeF,RAHN-2,blaRAHN-3,mexY	BETA-LACTAM,FLUOROQUINOLONE ANTIBIOTIC; TETRACYCLINE ANTIBIOTIC,CEPHALOSPORIN,AMINOGLYCOSIDE,MACROLIDE ANTIBIOTIC; FLUOROQUINOLONE ANTIBIOTIC; AMINOGLYCOSIDE ANTIBIOTIC; CARBAPENEM; CEPHALOSPORIN; CEPHAMYCIN; PENAM; TETRACYCLINE ANTIBIOTIC; PHENICOL ANTIBIOTIC; DISINFECTING AGENTS AND ANTISEPTICS	2486	0	0.0	0			False
combined	AC942	high	0.6463048055835304	0.9757878531548896	primary_model_oof_prediction	Agrobacterium_tumefaciens	Agrobacterium	aph(3')-IIa,blaTEM-116,blaTEM-1,tet(C),aph(3'')-Ib	AMINOGLYCOSIDE,BETA-LACTAM,TETRACYCLINE ANTIBIOTIC	0	0	0.0	0			False
