primary_model_name	comparison_model_name	n_backbones	positive_prevalence	primary_roc_auc	comparison_roc_auc	delta_roc_auc	delta_roc_auc_ci_lower	delta_roc_auc_ci_upper	delta_roc_auc_delong	delta_roc_auc_delong_variance	delta_roc_auc_delong_z	delta_roc_auc_delong_pvalue	primary_average_precision	comparison_average_precision	primary_average_precision_lift	comparison_average_precision_lift	delta_average_precision	delta_average_precision_ci_lower	delta_average_precision_ci_upper	delta_brier_improvement	delta_brier_ci_lower	delta_brier_ci_upper
host_transfer_synergy_priority	bio_clean_priority	989	0.3660262891809909	0.8630151471093606	0.7830103888551112	0.0799413990275349	0.0607701520423222	0.1012498288243881	0.0800047582542493	0.0001120422200227	7.558314599082549	4.0832549269920096e-14	0.7910940580554292	0.6631649686284598	0.4250677688744383	0.2971386794474688	0.1263904089506249	0.0888040005658515	0.1634987718341688	0.0481533903032502	0.0323789770580054	0.0651587090431163
host_transfer_synergy_priority	natural_auc_priority	989	0.3660262891809909	0.8630151471093606	0.8426295522835215	0.0201025435498359	0.0087982321837781	0.0307777472954797	0.0203855948258391	2.7202148967768447e-05	3.908604978160544	9.283060813924476e-05	0.7910940580554292	0.7560043125149537	0.4250677688744383	0.3899780233339628	0.0343726169363812	0.0172420279877193	0.0510949344019359	0.0067515979643101	-0.0026665609988932	0.0168536341699896
host_transfer_synergy_priority	support_synergy_priority	989	0.3660262891809909	0.8630151471093606	0.937402521874752	-0.0741243028117608	-0.0890360216483719	-0.0592413540851622	-0.0743873747653915	6.444711360846953e-05	-9.266110958483596	1.9305693176637863e-20	0.7910940580554292	0.896670007911643	0.4250677688744383	0.5306437187306521	-0.1050599988551935	-0.1285433135488415	-0.0835300538453641	-0.037927298998191	-0.0476917909735216	-0.0284237269615909
host_transfer_synergy_priority	baseline_both	989	0.3660262891809909	0.8630151471093606	0.9475732903328136	-0.0843333940022817	-0.1034995574840983	-0.0643168013959923	-0.0845581432234529	0.0001107109152144	-8.036375434357799	9.253492803161617e-16	0.7910940580554292	0.9081610837399744	0.4250677688744383	0.5421347945589836	-0.116386172996994	-0.148629261314382	-0.0848488153359692	-0.0620117741521899	-0.0734717776971266	-0.0489550845198073
