cohort_name	model_name	feature_family	n_features	n_splits	n_repeats	status	roc_auc	average_precision	positive_prevalence	average_precision_lift	average_precision_enrichment	brier_score	log_loss	expected_calibration_error	max_calibration_error	ndcg_at_10	ndcg_at_25	brier_reliability	brier_resolution	brier_uncertainty	precision_at_top_10	recall_at_top_10	precision_at_top_25	recall_at_top_25	optimal_decision_threshold	decision_utility_score	decision_utility_cost	decision_utility_precision	decision_utility_recall	decision_utility_positive_rate	decision_utility_grid_size	n_backbones	n_positive	weighted_classification_cost	novelty_adjusted_average_precision
lower_half_knownness	bio_clean_priority	named_model	4	5	5	ok	0.665645118617162	0.41238815988647304	0.21870047543581617	0.19368768445065687	1.885629919480902	0.15411823941369868	0.4822155923569799	0.046760301022114	0.08537489033217727	0.5964984284535197	0.5999829748996373	0.002707304022318055	0.01940873812192826	0.17087057747996415	0.7	0.050724637681159424	0.64	0.11594202898550725	0.16338383557659453	-0.4896988906497623	0.4896988906497623	0.3098159509202454	0.7318840579710145	0.5166402535657686	719.0	631	138	0.4896988906497623	0.09898035393681535
lower_half_knownness	parsimonious_priority	named_model	4	5	5	ok	0.6279507305170944	0.36149407033768755	0.21870047543581617	0.14279359490187138	1.6529185390078323	0.16039469713890928	0.49750898740189264	0.0471858596782213	0.1473802554323453	0.5384109300791363	0.5639857589614701	0.004221366085132339	0.012616797891002295	0.17087057747996415	0.5	0.036231884057971016	0.56	0.10144927536231885	0.1658986466467563	-0.5023771790808241	0.5023771790808241	0.3058103975535168	0.7246376811594203	0.5182250396196514	725.0	631	138	0.5023771790808241	0.08640437563555489
lower_half_knownness	natural_auc_priority	named_model	9	5	5	ok	0.6875238851162654	0.41140927078537604	0.21870047543581617	0.19270879534955987	1.8811539845331324	0.15505072137176013	0.48306884952829016	0.06163104314079271	0.1057522410704341	0.6366587127404282	0.5886885575317768	0.004506368391552167	0.01928728502404886	0.17087057747996415	0.6	0.043478260869565216	0.56	0.10144927536231885	0.15	-0.43423137876386686	0.43423137876386686	0.3074792243767313	0.8043478260869565	0.572107765451664	730.0	631	138	0.43423137876386686	0.09908187877195797
lower_half_knownness	host_transfer_synergy_priority	named_model	14	5	5	ok	0.6807331628303496	0.4295092674061651	0.21870047543581617	0.2108087919703489	1.9639155632847114	0.24105659422108275	0.6814409229325011	0.283422836181425	0.4396927682999561	0.7663491917568949	0.6559549900542149	0.09048509314977182	0.02035206315400131	0.17087057747996415	0.8	0.057971014492753624	0.64	0.11594202898550725	0.45730881325503675	-0.47702060221870046	0.47702060221870046	0.3102409638554217	0.7463768115942029	0.526148969889065	730.0	631	138	0.47702060221870046	0.10331906454326828
lower_half_knownness	baseline_both	named_model	2	5	5	ok	0.49819208043037305	0.24164391814558564	0.21870047543581617	0.022943442709769474	1.1049080605062647	0.1677914205582789	0.5172234750127611	0.0507304598420399	0.09650782093087559	0.13886244387355456	0.2521769832090539	0.003050484084446439	0.005662527144140422	0.17087057747996415	0.1	0.007246376811594203	0.28	0.050724637681159424	0.20332195638225697	-0.5578446909667195	0.5578446909667195	0.22149837133550487	0.9855072463768116	0.9730586370839936	688.0	631	138	0.5578446909667195	0.057178053752372636
lower_half_knownness	novelty_specialist_priority	novelty_specialist	9	5	5	ok	0.7451788811476615	0.47721103682191574	0.21870047543581617	0.25851056138609957	2.1820301756132525	0.14554708571959207	0.4572374475665441	0.040286235788039006	0.0922986431165086	0.6437684113853991	0.6235018351557765	0.002585573046062488	0.03004119038968164	0.17087057747996415	0.6	0.043478260869565216	0.6	0.10869565217391304	0.14720368395341632	-0.358161648177496	0.358161648177496	0.3333333333333333	0.8405797101449275	0.5515055467511886	727.0	631	138	0.358161648177496	0.11500501613813126
