model_name	feature	mean_coef	std_coef	cv_of_coef	sign_stable	fold_1_coef	fold_2_coef	fold_3_coef	fold_4_coef	fold_5_coef	min_coefficient	max_coefficient	n_fits	positive_fraction	sign_stability	abs_mean_coefficient
bio_clean_priority	orit_support	1.7173043739795433	0.12340024584304932	0.07185694493812503	True	1.621326949916855	1.8113413568554395	1.5849936925889299	1.8748126334236288	1.6940472371128619	1.5849936925889299	1.8748126334236288	5	1.0	positive	1.7173043739795433
bio_clean_priority	H_obs_specialization_norm	0.7787355606217707	0.21119657786232904	0.27120448653160517	True	0.7966057076140125	0.4121949497865416	0.9384520209844708	0.8870592412352732	0.8593658834885557	0.4121949497865416	0.9384520209844708	5	1.0	positive	0.7787355606217707
bio_clean_priority	T_raw_norm	0.5693024660403024	0.11307759367567323	0.19862480916720315	True	0.6844237037602235	0.46415487590119997	0.46167173524130056	0.5457278774821611	0.6905341378166271	0.46167173524130056	0.6905341378166271	5	1.0	positive	0.5693024660403024
bio_clean_priority	A_raw_norm	0.4107192478177056	0.5266870861720009	1.2823530647041084	True	1.0095228973658226	0.9648608862175959	0.02127060859473284	0.04927574974042046	0.008666097169955842	0.008666097169955842	1.0095228973658226	5	1.0	positive	0.4107192478177056
