resolved_year	country	n_records	n_backbones	year_total_records	macro_region	year_country_share	inverse_upload_weight	rarity_weight
2009	UK	7	6	78	Europe	0.0897435897435897	0.3779644730092272	0.9102564102564102
2009	Hungary	5	4	78	Europe	0.0641025641025641	0.4472135954999579	0.935897435897436
2009	China	2	2	78	Asia	0.0256410256410256	0.7071067811865475	0.9743589743589745
2009	Spain	2	2	78	Europe	0.0256410256410256	0.7071067811865475	0.9743589743589745
2009	Taiwan	2	1	78	Asia	0.0256410256410256	0.7071067811865475	0.9743589743589745
2009	Thailand	2	2	78	Asia	0.0256410256410256	0.7071067811865475	0.9743589743589745
2009	Brazil	1	1	78	Latin America and Caribbean	0.0128205128205128	1.0	0.9871794871794872
2009	Colombia	1	1	78	Latin America and Caribbean	0.0128205128205128	1.0	0.9871794871794872
2009	Ethiopia	1	1	78	Africa	0.0128205128205128	1.0	0.9871794871794872
2009	Germany	1	1	78	Europe	0.0128205128205128	1.0	0.9871794871794872
2009	India	1	1	78	Asia	0.0128205128205128	1.0	0.9871794871794872
2009	Italy	1	1	78	Europe	0.0128205128205128	1.0	0.9871794871794872
2009	Poland	1	1	78	Europe	0.0128205128205128	1.0	0.9871794871794872
2009	Senegal	1	1	78	Africa	0.0128205128205128	1.0	0.9871794871794872
2009	Slovakia	1	1	78	Europe	0.0128205128205128	1.0	0.9871794871794872
2009	South Korea	1	1	78	Asia	0.0128205128205128	1.0	0.9871794871794872
2010	Germany	7	7	49	Europe	0.1428571428571428	0.3779644730092272	0.8571428571428572
2010	India	6	4	49	Asia	0.1224489795918367	0.4082482904638631	0.8775510204081632
2010	Greece	5	5	49	Europe	0.1020408163265306	0.4472135954999579	0.8979591836734694
2010	Japan	5	5	49	Asia	0.1020408163265306	0.4472135954999579	0.8979591836734694
2010	USA	5	3	49	North America	0.1020408163265306	0.4472135954999579	0.8979591836734694
2010	China	4	3	49	Asia	0.0816326530612244	0.5	0.9183673469387756
2010	Portugal	4	4	49	Europe	0.0816326530612244	0.5	0.9183673469387756
2010	Belgium	2	2	49	Europe	0.0408163265306122	0.7071067811865475	0.9591836734693876
2010	Spain	2	2	49	Europe	0.0408163265306122	0.7071067811865475	0.9591836734693876
2010	Albania	1	1	49	Europe	0.0204081632653061	1.0	0.979591836734694
2010	Austria	1	1	49	Europe	0.0204081632653061	1.0	0.979591836734694
2010	Bolivia	1	1	49	Latin America and Caribbean	0.0204081632653061	1.0	0.979591836734694
2010	Czech Republic	1	1	49	Europe	0.0204081632653061	1.0	0.979591836734694
2010	Iceland	1	1	49	Europe	0.0204081632653061	1.0	0.979591836734694
2010	Mexico	1	1	49	Latin America and Caribbean	0.0204081632653061	1.0	0.979591836734694
2010	Peru	1	1	49	Latin America and Caribbean	0.0204081632653061	1.0	0.979591836734694
2010	Switzerland	1	1	49	Europe	0.0204081632653061	1.0	0.979591836734694
2010	Vietnam	1	1	49	Asia	0.0204081632653061	1.0	0.979591836734694
2011	USA	29	24	65	North America	0.4461538461538462	0.1856953381770518	0.5538461538461539
2011	China	9	9	65	Asia	0.1384615384615384	0.3333333333333333	0.8615384615384616
2011	Japan	5	5	65	Asia	0.0769230769230769	0.4472135954999579	0.9230769230769232
2011	Netherlands	3	3	65	Europe	0.0461538461538461	0.5773502691896258	0.9538461538461538
2011	UK	3	3	65	Europe	0.0461538461538461	0.5773502691896258	0.9538461538461538
2011	Austria	2	2	65	Europe	0.0307692307692307	0.7071067811865475	0.9692307692307692
2011	Germany	2	2	65	Europe	0.0307692307692307	0.7071067811865475	0.9692307692307692
2011	Greece	2	2	65	Europe	0.0307692307692307	0.7071067811865475	0.9692307692307692
2011	Norway	2	2	65	Europe	0.0307692307692307	0.7071067811865475	0.9692307692307692
2011	Australia	1	1	65	Oceania	0.0153846153846153	1.0	0.9846153846153848
2011	France	1	1	65	Europe	0.0153846153846153	1.0	0.9846153846153848
2011	Italy	1	1	65	Europe	0.0153846153846153	1.0	0.9846153846153848
2011	Poland	1	1	65	Europe	0.0153846153846153	1.0	0.9846153846153848
2011	Russia	1	1	65	Europe	0.0153846153846153	1.0	0.9846153846153848
2011	Spain	1	1	65	Europe	0.0153846153846153	1.0	0.9846153846153848
2011	Taiwan	1	1	65	Asia	0.0153846153846153	1.0	0.9846153846153848
2011	Thailand	1	1	65	Asia	0.0153846153846153	1.0	0.9846153846153848
2012	USA	82	68	252	North America	0.3253968253968254	0.1104315260748465	0.6746031746031746
2012	Australia	24	17	252	Oceania	0.0952380952380952	0.2041241452319315	0.9047619047619048
2012	China	15	15	252	Asia	0.0595238095238095	0.2581988897471611	0.9404761904761904
2012	Denmark	12	8	252	Europe	0.0476190476190476	0.2886751345948129	0.9523809523809524
2012	Canada	10	10	252	North America	0.0396825396825396	0.3162277660168379	0.9603174603174603
2012	South Korea	10	9	252	Asia	0.0396825396825396	0.3162277660168379	0.9603174603174603
2012	Spain	8	6	252	Europe	0.0317460317460317	0.3535533905932737	0.9682539682539684
2012	Germany	7	6	252	Europe	0.0277777777777777	0.3779644730092272	0.9722222222222222
2012	India	7	7	252	Asia	0.0277777777777777	0.3779644730092272	0.9722222222222222
2012	Mexico	7	7	252	Latin America and Caribbean	0.0277777777777777	0.3779644730092272	0.9722222222222222
2012	UK	7	6	252	Europe	0.0277777777777777	0.3779644730092272	0.9722222222222222
2012	France	6	6	252	Europe	0.0238095238095238	0.4082482904638631	0.9761904761904762
2012	Italy	5	4	252	Europe	0.0198412698412698	0.4472135954999579	0.98015873015873
2012	Russia	5	5	252	Europe	0.0198412698412698	0.4472135954999579	0.98015873015873
2012	Cuba	4	4	252	Latin America and Caribbean	0.0158730158730158	0.5	0.9841269841269842
2012	Kenya	4	4	252	Africa	0.0158730158730158	0.5	0.9841269841269842
2012	Argentina	3	1	252	Latin America and Caribbean	0.0119047619047619	0.5773502691896258	0.988095238095238
2012	Chile	3	2	252	Latin America and Caribbean	0.0119047619047619	0.5773502691896258	0.988095238095238
2012	Finland	3	3	252	Europe	0.0119047619047619	0.5773502691896258	0.988095238095238
2012	Peru	3	3	252	Latin America and Caribbean	0.0119047619047619	0.5773502691896258	0.988095238095238
2012	Poland	3	3	252	Europe	0.0119047619047619	0.5773502691896258	0.988095238095238
2012	Brazil	2	2	252	Latin America and Caribbean	0.0079365079365079	0.7071067811865475	0.992063492063492
2012	Sri Lanka	2	2	252	Asia	0.0079365079365079	0.7071067811865475	0.992063492063492
2012	Switzerland	2	2	252	Europe	0.0079365079365079	0.7071067811865475	0.992063492063492
2012	Afghanistan	1	1	252	Asia	0.0039682539682539	1.0	0.996031746031746
2012	Austria	1	1	252	Europe	0.0039682539682539	1.0	0.996031746031746
2012	Colombia	1	1	252	Latin America and Caribbean	0.0039682539682539	1.0	0.996031746031746
2012	El Salvador	1	1	252	Latin America and Caribbean	0.0039682539682539	1.0	0.996031746031746
2012	Georgia	1	1	252	Middle East and West Asia	0.0039682539682539	1.0	0.996031746031746
2012	Ireland	1	1	252	Europe	0.0039682539682539	1.0	0.996031746031746
2012	Japan	1	1	252	Asia	0.0039682539682539	1.0	0.996031746031746
2012	Lithuania	1	1	252	Europe	0.0039682539682539	1.0	0.996031746031746
2012	Mongolia	1	1	252	Asia	0.0039682539682539	1.0	0.996031746031746
2012	Nepal	1	1	252	Asia	0.0039682539682539	1.0	0.996031746031746
2012	New Zealand	1	1	252	Oceania	0.0039682539682539	1.0	0.996031746031746
2012	Nigeria	1	1	252	Africa	0.0039682539682539	1.0	0.996031746031746
2012	Oman	1	1	252	Middle East and West Asia	0.0039682539682539	1.0	0.996031746031746
2012	Portugal	1	1	252	Europe	0.0039682539682539	1.0	0.996031746031746
2012	South Africa	1	1	252	Africa	0.0039682539682539	1.0	0.996031746031746
2012	Taiwan	1	1	252	Asia	0.0039682539682539	1.0	0.996031746031746
2012	Thailand	1	1	252	Asia	0.0039682539682539	1.0	0.996031746031746
2012	Vietnam	1	1	252	Asia	0.0039682539682539	1.0	0.996031746031746
2013	USA	30	25	107	North America	0.2803738317757009	0.1825741858350553	0.719626168224299
2013	China	18	13	107	Asia	0.1682242990654205	0.2357022603955158	0.8317757009345794
2013	UK	7	7	107	Europe	0.0654205607476635	0.3779644730092272	0.9345794392523364
2013	Germany	6	6	107	Europe	0.0560747663551401	0.4082482904638631	0.9439252336448598
2013	Mexico	6	5	107	Latin America and Caribbean	0.0560747663551401	0.4082482904638631	0.9439252336448598
2013	Colombia	4	3	107	Latin America and Caribbean	0.0373831775700934	0.5	0.9626168224299064
2013	Japan	4	4	107	Asia	0.0373831775700934	0.5	0.9626168224299064
2013	Brazil	3	2	107	Latin America and Caribbean	0.02803738317757	0.5773502691896258	0.97196261682243
2013	South Korea	3	3	107	Asia	0.02803738317757	0.5773502691896258	0.97196261682243
2013	Taiwan	3	3	107	Asia	0.02803738317757	0.5773502691896258	0.97196261682243
2013	Vietnam	3	2	107	Asia	0.02803738317757	0.5773502691896258	0.97196261682243
2013	India	2	2	107	Asia	0.0186915887850467	0.7071067811865475	0.9813084112149532
2013	Italy	2	2	107	Europe	0.0186915887850467	0.7071067811865475	0.9813084112149532
2013	Lithuania	2	2	107	Europe	0.0186915887850467	0.7071067811865475	0.9813084112149532
2013	Russia	2	2	107	Europe	0.0186915887850467	0.7071067811865475	0.9813084112149532
2013	Spain	2	2	107	Europe	0.0186915887850467	0.7071067811865475	0.9813084112149532
2013	Switzerland	2	2	107	Europe	0.0186915887850467	0.7071067811865475	0.9813084112149532
2013	Australia	1	1	107	Oceania	0.0093457943925233	1.0	0.9906542056074766
2013	Canada	1	1	107	North America	0.0093457943925233	1.0	0.9906542056074766
2013	Cuba	1	1	107	Latin America and Caribbean	0.0093457943925233	1.0	0.9906542056074766
2013	Denmark	1	1	107	Europe	0.0093457943925233	1.0	0.9906542056074766
2013	France	1	1	107	Europe	0.0093457943925233	1.0	0.9906542056074766
2013	Guatemala	1	1	107	Latin America and Caribbean	0.0093457943925233	1.0	0.9906542056074766
2013	Philippines	1	1	107	Asia	0.0093457943925233	1.0	0.9906542056074766
2013	Poland	1	1	107	Europe	0.0093457943925233	1.0	0.9906542056074766
2014	USA	39	27	127	North America	0.3070866141732283	0.1601281538050871	0.6929133858267716
2014	Switzerland	16	10	127	Europe	0.1259842519685039	0.25	0.8740157480314961
2014	China	15	12	127	Asia	0.1181102362204724	0.2581988897471611	0.8818897637795275
2014	Australia	7	4	127	Oceania	0.0551181102362204	0.3779644730092272	0.9448818897637796
2014	France	7	3	127	Europe	0.0551181102362204	0.3779644730092272	0.9448818897637796
2014	Vietnam	5	5	127	Asia	0.0393700787401574	0.4472135954999579	0.9606299212598424
2014	Japan	4	3	127	Asia	0.0314960629921259	0.5	0.968503937007874
2014	Malaysia	4	3	127	Asia	0.0314960629921259	0.5	0.968503937007874
2014	Argentina	3	2	127	Latin America and Caribbean	0.0236220472440944	0.5773502691896258	0.9763779527559056
2014	Kenya	3	3	127	Africa	0.0236220472440944	0.5773502691896258	0.9763779527559056
2014	Netherlands	3	3	127	Europe	0.0236220472440944	0.5773502691896258	0.9763779527559056
2014	Brazil	2	2	127	Latin America and Caribbean	0.0157480314960629	0.7071067811865475	0.984251968503937
2014	Chile	2	2	127	Latin America and Caribbean	0.0157480314960629	0.7071067811865475	0.984251968503937
2014	New Zealand	2	2	127	Oceania	0.0157480314960629	0.7071067811865475	0.984251968503937
2014	Norway	2	1	127	Europe	0.0157480314960629	0.7071067811865475	0.984251968503937
2014	Taiwan	2	2	127	Asia	0.0157480314960629	0.7071067811865475	0.984251968503937
2014	Bolivia	1	1	127	Latin America and Caribbean	0.0078740157480314	1.0	0.9921259842519684
2014	Finland	1	1	127	Europe	0.0078740157480314	1.0	0.9921259842519684
2014	Germany	1	1	127	Europe	0.0078740157480314	1.0	0.9921259842519684
2014	Hungary	1	1	127	Europe	0.0078740157480314	1.0	0.9921259842519684
2014	Italy	1	1	127	Europe	0.0078740157480314	1.0	0.9921259842519684
2014	Mexico	1	1	127	Latin America and Caribbean	0.0078740157480314	1.0	0.9921259842519684
2014	Nigeria	1	1	127	Africa	0.0078740157480314	1.0	0.9921259842519684
2014	Portugal	1	1	127	Europe	0.0078740157480314	1.0	0.9921259842519684
2014	Russia	1	1	127	Europe	0.0078740157480314	1.0	0.9921259842519684
2014	Sweden	1	1	127	Europe	0.0078740157480314	1.0	0.9921259842519684
2014	Uruguay	1	1	127	Latin America and Caribbean	0.0078740157480314	1.0	0.9921259842519684
2015	USA	337	197	851	North America	0.3960047003525264	0.0544734710702843	0.6039952996474736
2015	China	127	97	851	Asia	0.1492361927144536	0.0887356509416113	0.8507638072855463
2015	South Korea	41	39	851	Asia	0.0481786133960047	0.156173761888606	0.9518213866039952
2015	Japan	39	37	851	Asia	0.0458284371327849	0.1601281538050871	0.954171562867215
2015	Mexico	20	15	851	Latin America and Caribbean	0.0235017626321974	0.2236067977499789	0.9764982373678026
2015	India	19	18	851	Asia	0.0223266745005875	0.2294157338705617	0.9776733254994124
2015	Germany	18	18	851	Europe	0.0211515863689776	0.2357022603955158	0.9788484136310224
2015	Brazil	15	13	851	Latin America and Caribbean	0.017626321974148	0.2581988897471611	0.982373678025852
2015	Austria	13	10	851	Europe	0.0152761457109283	0.2773500981126146	0.9847238542890716
2015	Canada	13	9	851	North America	0.0152761457109283	0.2773500981126146	0.9847238542890716
2015	Chile	13	10	851	Latin America and Caribbean	0.0152761457109283	0.2773500981126146	0.9847238542890716
2015	France	12	11	851	Europe	0.0141010575793184	0.2886751345948129	0.9858989424206815
2015	Colombia	10	8	851	Latin America and Caribbean	0.0117508813160987	0.3162277660168379	0.9882491186839012
2015	Georgia	10	2	851	Middle East and West Asia	0.0117508813160987	0.3162277660168379	0.9882491186839012
2015	Israel	10	10	851	Middle East and West Asia	0.0117508813160987	0.3162277660168379	0.9882491186839012
2015	UK	10	10	851	Europe	0.0117508813160987	0.3162277660168379	0.9882491186839012
2015	Argentina	9	9	851	Latin America and Caribbean	0.0105757931844888	0.3333333333333333	0.9894242068155112
2015	Denmark	8	8	851	Europe	0.0094007050528789	0.3535533905932737	0.9905992949471212
2015	Portugal	8	4	851	Europe	0.0094007050528789	0.3535533905932737	0.9905992949471212
2015	Russia	8	8	851	Europe	0.0094007050528789	0.3535533905932737	0.9905992949471212
2015	Greece	7	6	851	Europe	0.008225616921269	0.3779644730092272	0.9917743830787308
2015	South Africa	6	4	851	Africa	0.0070505287896592	0.4082482904638631	0.9929494712103408
2015	United Arab Emirates	6	6	851	Middle East and West Asia	0.0070505287896592	0.4082482904638631	0.9929494712103408
2015	Australia	5	5	851	Oceania	0.0058754406580493	0.4472135954999579	0.9941245593419508
2015	Belgium	5	3	851	Europe	0.0058754406580493	0.4472135954999579	0.9941245593419508
2015	Finland	5	5	851	Europe	0.0058754406580493	0.4472135954999579	0.9941245593419508
2015	Mongolia	5	5	851	Asia	0.0058754406580493	0.4472135954999579	0.9941245593419508
2015	Namibia	5	5	851	Africa	0.0058754406580493	0.4472135954999579	0.9941245593419508
2015	Nepal	5	5	851	Asia	0.0058754406580493	0.4472135954999579	0.9941245593419508
2015	Spain	5	5	851	Europe	0.0058754406580493	0.4472135954999579	0.9941245593419508
2015	Bolivia	4	1	851	Latin America and Caribbean	0.0047003525264394	0.5	0.9952996474735604
2015	Egypt	4	4	851	Africa	0.0047003525264394	0.5	0.9952996474735604
2015	Malaysia	4	4	851	Asia	0.0047003525264394	0.5	0.9952996474735604
2015	Netherlands	4	4	851	Europe	0.0047003525264394	0.5	0.9952996474735604
2015	Lebanon	3	2	851	Middle East and West Asia	0.0035252643948296	0.5773502691896258	0.9964747356051704
2015	Republic of the Congo	3	3	851	Africa	0.0035252643948296	0.5773502691896258	0.9964747356051704
2015	Sweden	3	2	851	Europe	0.0035252643948296	0.5773502691896258	0.9964747356051704
2015	Switzerland	3	3	851	Europe	0.0035252643948296	0.5773502691896258	0.9964747356051704
2015	Thailand	3	3	851	Asia	0.0035252643948296	0.5773502691896258	0.9964747356051704
2015	Turkey	3	3	851	Middle East and West Asia	0.0035252643948296	0.5773502691896258	0.9964747356051704
2015	Armenia	2	2	851	Middle East and West Asia	0.0023501762632197	0.7071067811865475	0.9976498237367802
2015	Costa Rica	2	2	851	Latin America and Caribbean	0.0023501762632197	0.7071067811865475	0.9976498237367802
2015	Italy	2	2	851	Europe	0.0023501762632197	0.7071067811865475	0.9976498237367802
2015	Jersey	2	2	851	Europe	0.0023501762632197	0.7071067811865475	0.9976498237367802
2015	Myanmar	2	2	851	Asia	0.0023501762632197	0.7071067811865475	0.9976498237367802
2015	Pakistan	2	2	851	Asia	0.0023501762632197	0.7071067811865475	0.9976498237367802
2015	Vietnam	2	2	851	Asia	0.0023501762632197	0.7071067811865475	0.9976498237367802
2015	Belarus	1	1	851	Europe	0.0011750881316098	1.0	0.9988249118683902
2015	Haiti	1	1	851	Latin America and Caribbean	0.0011750881316098	1.0	0.9988249118683902
2015	Hong Kong	1	1	851	Asia	0.0011750881316098	1.0	0.9988249118683902
2015	Ireland	1	1	851	Europe	0.0011750881316098	1.0	0.9988249118683902
2015	New Zealand	1	1	851	Oceania	0.0011750881316098	1.0	0.9988249118683902
2015	Slovakia	1	1	851	Europe	0.0011750881316098	1.0	0.9988249118683902
2015	Taiwan	1	1	851	Asia	0.0011750881316098	1.0	0.9988249118683902
2015	Uruguay	1	1	851	Latin America and Caribbean	0.0011750881316098	1.0	0.9988249118683902
2015	Venezuela	1	1	851	Latin America and Caribbean	0.0011750881316098	1.0	0.9988249118683902
2016	USA	399	246	1578	North America	0.2528517110266159	0.0500626174321758	0.747148288973384
2016	China	235	207	1578	Asia	0.1489226869455006	0.0652328073053442	0.8510773130544994
2016	Germany	171	95	1578	Europe	0.1083650190114068	0.0764719112901872	0.8916349809885932
2016	Mexico	120	31	1578	Latin America and Caribbean	0.0760456273764258	0.0912870929175276	0.9239543726235742
2016	South Korea	101	84	1578	Asia	0.0640050697084917	0.0995037190209989	0.9359949302915084
2016	Canada	83	35	1578	North America	0.0525982256020278	0.1097642599896903	0.947401774397972
2016	Netherlands	43	41	1578	Europe	0.0272496831432192	0.1524985703326046	0.9727503168567808
2016	UK	39	30	1578	Europe	0.0247148288973384	0.1601281538050871	0.9752851711026616
2016	Japan	38	38	1578	Asia	0.0240811153358681	0.1622214211307625	0.9759188846641318
2016	Norway	34	29	1578	Europe	0.0215462610899873	0.1714985851425088	0.9784537389100126
2016	France	31	20	1578	Europe	0.0196451204055766	0.1796053020267749	0.9803548795944234
2016	India	27	25	1578	Asia	0.0171102661596958	0.1924500897298752	0.9828897338403042
2016	Australia	21	21	1578	Oceania	0.0133079847908745	0.2182178902359924	0.9866920152091256
2016	Malaysia	20	18	1578	Asia	0.0126742712294043	0.2236067977499789	0.9873257287705955
2016	Russia	20	12	1578	Europe	0.0126742712294043	0.2236067977499789	0.9873257287705955
2016	Brazil	18	16	1578	Latin America and Caribbean	0.0114068441064638	0.2357022603955158	0.988593155893536
2016	Argentina	14	13	1578	Latin America and Caribbean	0.008871989860583	0.2672612419124244	0.991128010139417
2016	New Zealand	13	10	1578	Oceania	0.0082382762991128	0.2773500981126146	0.9917617237008872
2016	Chile	11	5	1578	Latin America and Caribbean	0.0069708491761723	0.3015113445777636	0.9930291508238276
2016	Indonesia	11	11	1578	Asia	0.0069708491761723	0.3015113445777636	0.9930291508238276
2016	Spain	11	11	1578	Europe	0.0069708491761723	0.3015113445777636	0.9930291508238276
2016	Switzerland	11	11	1578	Europe	0.0069708491761723	0.3015113445777636	0.9930291508238276
2016	Finland	9	2	1578	Europe	0.0057034220532319	0.3333333333333333	0.994296577946768
2016	United Arab Emirates	9	8	1578	Middle East and West Asia	0.0057034220532319	0.3333333333333333	0.994296577946768
2016	Thailand	8	8	1578	Asia	0.0050697084917617	0.3535533905932737	0.9949302915082384
2016	Colombia	7	5	1578	Latin America and Caribbean	0.0044359949302915	0.3779644730092272	0.9955640050697084
2016	Italy	7	7	1578	Europe	0.0044359949302915	0.3779644730092272	0.9955640050697084
2016	Taiwan	7	7	1578	Asia	0.0044359949302915	0.3779644730092272	0.9955640050697084
2016	Panama	6	3	1578	Latin America and Caribbean	0.0038022813688212	0.4082482904638631	0.9961977186311788
2016	Poland	6	6	1578	Europe	0.0038022813688212	0.4082482904638631	0.9961977186311788
2016	Hungary	4	4	1578	Europe	0.0025348542458808	0.5	0.9974651457541192
2016	Mauritius	4	4	1578	Africa	0.0025348542458808	0.5	0.9974651457541192
2016	Singapore	4	4	1578	Asia	0.0025348542458808	0.5	0.9974651457541192
2016	South Africa	4	4	1578	Africa	0.0025348542458808	0.5	0.9974651457541192
2016	Costa Rica	3	3	1578	Latin America and Caribbean	0.0019011406844106	0.5773502691896258	0.9980988593155894
2016	Morocco	3	2	1578	Africa	0.0019011406844106	0.5773502691896258	0.9980988593155894
2016	Peru	3	2	1578	Latin America and Caribbean	0.0019011406844106	0.5773502691896258	0.9980988593155894
2016	Ukraine	3	3	1578	Europe	0.0019011406844106	0.5773502691896258	0.9980988593155894
2016	Bangladesh	2	2	1578	Asia	0.0012674271229404	0.7071067811865475	0.9987325728770596
2016	Denmark	2	2	1578	Europe	0.0012674271229404	0.7071067811865475	0.9987325728770596
2016	Iceland	2	2	1578	Europe	0.0012674271229404	0.7071067811865475	0.9987325728770596
2016	Jamaica	2	1	1578	Latin America and Caribbean	0.0012674271229404	0.7071067811865475	0.9987325728770596
2016	Portugal	2	2	1578	Europe	0.0012674271229404	0.7071067811865475	0.9987325728770596
2016	Sierra Leone	2	2	1578	Africa	0.0012674271229404	0.7071067811865475	0.9987325728770596
2016	Czech Republic	1	1	1578	Europe	0.0006337135614702	1.0	0.9993662864385298
2016	Democratic Republic of the Congo	1	1	1578	Africa	0.0006337135614702	1.0	0.9993662864385298
2016	Ireland	1	1	1578	Europe	0.0006337135614702	1.0	0.9993662864385298
2016	Israel	1	1	1578	Middle East and West Asia	0.0006337135614702	1.0	0.9993662864385298
2016	Mali	1	1	1578	Africa	0.0006337135614702	1.0	0.9993662864385298
2016	Nepal	1	1	1578	Asia	0.0006337135614702	1.0	0.9993662864385298
2016	Slovenia	1	1	1578	Europe	0.0006337135614702	1.0	0.9993662864385298
2016	Sweden	1	1	1578	Europe	0.0006337135614702	1.0	0.9993662864385298
2017	USA	454	310	2105	North America	0.2156769596199525	0.0469323254463932	0.7843230403800475
2017	South Korea	272	211	2105	Asia	0.1292161520190023	0.0606339062590832	0.8707838479809976
2017	China	259	208	2105	Asia	0.1230403800475059	0.06213697660012	0.876959619952494
2017	Australia	99	50	2105	Oceania	0.0470308788598574	0.1005037815259212	0.9529691211401424
2017	Japan	98	94	2105	Asia	0.0465558194774346	0.101015254455221	0.9534441805225652
2017	Russia	94	28	2105	Europe	0.0446555819477434	0.1031421246258793	0.9553444180522566
2017	Germany	91	57	2105	Europe	0.043230403800475	0.1048284836721918	0.956769596199525
2017	Switzerland	60	44	2105	Europe	0.0285035629453681	0.1290994448735805	0.9714964370546318
2017	Chile	54	14	2105	Latin America and Caribbean	0.0256532066508313	0.1360827634879543	0.9743467933491686
2017	Canada	51	46	2105	North America	0.0242280285035629	0.1400280084028009	0.975771971496437
2017	France	51	42	2105	Europe	0.0242280285035629	0.1400280084028009	0.975771971496437
2017	Suriname	41	6	2105	Latin America and Caribbean	0.0194774346793349	0.156173761888606	0.9805225653206652
2017	Spain	40	20	2105	Europe	0.0190023752969121	0.1581138830084189	0.980997624703088
2017	UK	36	28	2105	Europe	0.0171021377672209	0.1666666666666666	0.9828978622327792
2017	Denmark	27	27	2105	Europe	0.0128266033254156	0.1924500897298752	0.9871733966745844
2017	Brazil	25	20	2105	Latin America and Caribbean	0.01187648456057	0.2	0.98812351543943
2017	Italy	24	21	2105	Europe	0.0114014251781472	0.2041241452319315	0.9885985748218528
2017	India	22	19	2105	Asia	0.0104513064133016	0.2132007163556104	0.9895486935866984
2017	Ireland	21	13	2105	Europe	0.0099762470308788	0.2182178902359924	0.9900237529691212
2017	Mexico	21	18	2105	Latin America and Caribbean	0.0099762470308788	0.2182178902359924	0.9900237529691212
2017	Vietnam	20	16	2105	Asia	0.009501187648456	0.2236067977499789	0.990498812351544
2017	Taiwan	17	14	2105	Asia	0.0080760095011876	0.2425356250363329	0.9919239904988124
2017	Argentina	16	15	2105	Latin America and Caribbean	0.0076009501187648	0.25	0.9923990498812352
2017	Sweden	16	14	2105	Europe	0.0076009501187648	0.25	0.9923990498812352
2017	Thailand	16	16	2105	Asia	0.0076009501187648	0.25	0.9923990498812352
2017	New Zealand	13	13	2105	Oceania	0.0061757719714964	0.2773500981126146	0.9938242280285036
2017	Norway	12	11	2105	Europe	0.0057007125890736	0.2886751345948129	0.9942992874109264
2017	Bangladesh	10	8	2105	Asia	0.004750593824228	0.3162277660168379	0.995249406175772
2017	Colombia	10	9	2105	Latin America and Caribbean	0.004750593824228	0.3162277660168379	0.995249406175772
2017	Hungary	10	10	2105	Europe	0.004750593824228	0.3162277660168379	0.995249406175772
2017	Reunion	10	4	2105	Africa	0.004750593824228	0.3162277660168379	0.995249406175772
2017	Jordan	9	8	2105	Middle East and West Asia	0.0042755344418052	0.3333333333333333	0.9957244655581948
2017	Netherlands	9	9	2105	Europe	0.0042755344418052	0.3333333333333333	0.9957244655581948
2017	Poland	9	8	2105	Europe	0.0042755344418052	0.3333333333333333	0.9957244655581948
2017	Ecuador	8	8	2105	Latin America and Caribbean	0.0038004750593824	0.3535533905932737	0.9961995249406176
2017	Austria	6	6	2105	Europe	0.0028503562945368	0.4082482904638631	0.9971496437054632
2017	Peru	6	6	2105	Latin America and Caribbean	0.0028503562945368	0.4082482904638631	0.9971496437054632
2017	South Africa	6	6	2105	Africa	0.0028503562945368	0.4082482904638631	0.9971496437054632
2017	Pakistan	5	5	2105	Asia	0.002375296912114	0.4472135954999579	0.997624703087886
2017	Indonesia	4	4	2105	Asia	0.0019002375296912	0.5	0.9980997624703088
2017	Romania	4	4	2105	Europe	0.0019002375296912	0.5	0.9980997624703088
2017	Egypt	3	3	2105	Africa	0.0014251781472684	0.5773502691896258	0.9985748218527316
2017	Georgia	3	2	2105	Middle East and West Asia	0.0014251781472684	0.5773502691896258	0.9985748218527316
2017	Greece	3	3	2105	Europe	0.0014251781472684	0.5773502691896258	0.9985748218527316
2017	Israel	3	3	2105	Middle East and West Asia	0.0014251781472684	0.5773502691896258	0.9985748218527316
2017	Madagascar	3	3	2105	Africa	0.0014251781472684	0.5773502691896258	0.9985748218527316
2017	Singapore	3	3	2105	Asia	0.0014251781472684	0.5773502691896258	0.9985748218527316
2017	Syria	3	3	2105	Middle East and West Asia	0.0014251781472684	0.5773502691896258	0.9985748218527316
2017	Tunisia	3	3	2105	Africa	0.0014251781472684	0.5773502691896258	0.9985748218527316
2017	Belgium	2	1	2105	Europe	0.0009501187648456	0.7071067811865475	0.9990498812351544
2017	Morocco	2	2	2105	Africa	0.0009501187648456	0.7071067811865475	0.9990498812351544
2017	Nigeria	2	2	2105	Africa	0.0009501187648456	0.7071067811865475	0.9990498812351544
2017	Oman	2	2	2105	Middle East and West Asia	0.0009501187648456	0.7071067811865475	0.9990498812351544
2017	Philippines	2	2	2105	Asia	0.0009501187648456	0.7071067811865475	0.9990498812351544
2017	Qatar	2	2	2105	Middle East and West Asia	0.0009501187648456	0.7071067811865475	0.9990498812351544
2017	Tanzania	2	2	2105	Africa	0.0009501187648456	0.7071067811865475	0.9990498812351544
2017	Belarus	1	1	2105	Europe	0.0004750593824228	1.0	0.9995249406175772
2017	Burkina Faso	1	1	2105	Africa	0.0004750593824228	1.0	0.9995249406175772
2017	Finland	1	1	2105	Europe	0.0004750593824228	1.0	0.9995249406175772
2017	Kenya	1	1	2105	Africa	0.0004750593824228	1.0	0.9995249406175772
